"","year","month","plant_ID","customer_ID","material_type_ID","market_code","final_fc","_2_month_lag_fc","_1_month_lag_fc"
"485",2019,6,1,10,1,1,1871,1711,1834.0005
"486",2021,7,1,13,4,6,1870.24,1250,1250
"487",2019,12,1,12,1,1,1870.22,0,0
"488",2018,2,1,10,1,1,1863.605,0,0
"489",2019,6,1,30,1,1,1856.9605,600.0015,750.001
"490",2019,10,1,43,1,1,1855.122,1750,1750
"491",2020,3,1,16,4,1,1852.4495,0,1644.9995
"492",2020,7,1,16,4,1,1845.6135,0,1895
"493",2020,3,1,13,4,6,1843.84,0,1880
"494",2018,10,1,20,1,1,1841.7,1760,1880
"495",2019,10,1,20,1,1,1840.19,1287.5,1130
"496",2019,3,1,16,4,1,1838.253,0,1992.5015
"497",2018,6,1,45,1,6,1837.454,1285.5,1455.5
"498",2019,7,1,10,1,1,1831,1711,1711
"499",2021,2,1,24,1,2,1826.064,0,0
"500",2020,6,1,13,4,6,1826.047,260,1670
"501",2020,4,1,11,1,1,1823.0655,1199.999,1785.0005
"502",2019,2,1,24,2,2,1818.6885,0,0
"503",2018,2,1,46,1,1,1817.5005,0,0
"504",2018,7,1,14,1,7,1805.932,0,984
"505",2020,11,1,11,1,1,1805.06,0,1398.9995
"506",2019,2,1,5,1,4,1802.0175,0,0
"507",2021,2,1,16,4,1,1799.484,0,0
"508",2019,5,1,20,1,1,1798.75,1500,1420
"509",2021,1,1,24,1,2,1795.9995,0,0
"510",2019,3,1,5,1,4,1793.09,0,3137.5
"511",2021,7,1,5,1,4,1787.5,2242,2782
"512",2019,1,1,2,1,2,1787.0825,0,0
"513",2020,3,1,46,1,1,1784.19,0,360.0005
"514",2020,4,1,16,4,1,1779.9105,0,2059.9985
"515",2019,8,1,1,1,1,1774.32,0,0
"516",2021,10,1,7,1,1,1767.76,440,943.0045
"517",2020,8,1,13,4,6,1767.39,0,500
"518",2021,8,1,24,2,2,1762.7925,1463.722,1788.5655
"519",2019,5,1,45,1,6,1762.6425,299,1401.8
"520",2020,1,1,16,4,1,1760.536,0,0
"521",2019,5,1,1,1,1,1760.51,0,0
"522",2018,1,1,5,1,4,1756,0,0
"523",2021,2,1,1,1,1,1753.345,0,0
"524",2019,6,1,24,2,2,1753.206,1944.325,1744.325
"525",2020,12,1,36,1,1,1750.0045,1400.0035,1750.0045
"526",2022,2,1,214,12,26,1750,0,0
"527",2020,11,1,18,1,1,1750,1490,1750
"528",2021,7,1,32,1,7,1748.34,950,950
"529",2019,2,1,13,4,6,1748,0,0
"530",2020,4,1,14,1,7,1739.695,0,1624
"531",2021,1,1,41,1,1,1739.2215,0,0
"532",2020,4,1,25,1,1,1736.6395,90,1382.5005
"533",2020,2,1,14,1,7,1734.01,0,0
"534",2019,10,1,11,1,1,1726.031,0,854.9995
"535",2019,5,1,24,2,2,1719.8205,1906.825,1786.525
"536",2018,9,1,25,1,1,1718.451,0,1608
"537",2021,12,1,24,1,2,1708.7215,2339.8085,2053.903
"538",2019,5,1,19,1,6,1701.5065,3020.0005,2775
"539",2021,6,1,36,1,1,1700.014,0,0
"540",2019,5,1,5,1,4,1699.0425,3838,3838
"541",2019,12,1,16,4,1,1689.354,0,2288.501
"542",2019,4,1,14,1,7,1684.5,0,0
"543",2020,9,1,24,1,2,1674.8795,1218.4775,1446.916
"544",2019,8,1,24,2,2,1673.9015,1621.7,1709.6335
"545",2021,9,1,24,1,2,1669.8885,2423.24,2496.273
"546",2018,5,1,45,1,6,1668.0715,1170.5,1490.5
"547",2019,4,1,11,1,1,1665.6795,0,1260.001
"548",2020,10,1,24,1,2,1664.9865,1151.9795,1826.158
"549",2020,12,1,1,1,1,1664.37,0,1050
"550",2019,1,1,25,1,1,1653.9505,0,0
"551",2020,11,1,45,1,6,1643.3855,362.8625,1753.59
"552",2019,7,1,24,2,2,1641.4165,1831.8,1695.6725
"553",2018,7,1,20,1,1,1640.52,1720,1700
"554",2020,1,1,45,1,6,1637.469,0,0
"555",2019,6,1,46,1,1,1633.1195,0,0
"556",2018,11,1,2,1,2,1631.7925,1726.612,1724.2545
"557",2018,12,1,5,1,4,1630.4775,4200,4200
"558",2021,12,1,24,2,2,1626.336,1517.707,1506.207
"559",2019,11,1,5,1,4,1625.8525,1200,4135
"560",2019,11,1,24,1,2,1624.6885,1376.963,1497.192
"561",2019,4,1,20,1,1,1621.56,2040,1640
"562",2020,4,1,45,1,6,1621.169,0,718.6635
"563",2019,8,1,20,1,1,1620.01,1280,1380
"564",2019,3,1,24,2,2,1616.277,0,1825.7
"565",2018,2,1,16,4,1,1614.0685,0,0
"566",2020,7,1,46,1,1,1612.3295,1665,1890
"567",2019,1,1,11,1,1,1611.4295,0,0
"568",2019,8,1,5,1,4,1610.1,2800,2800
"569",2018,1,1,16,4,1,1608.677,0,0
"570",2018,1,1,20,1,1,1600,0,0
"571",2021,2,1,20,1,1,1598.8885,0,0
"572",2020,1,1,22,1,1,1598.85,0,0
"573",2021,8,1,24,1,2,1598.633,2692.0985,2482.946
"574",2021,10,1,25,1,1,1597.315,487.5,975
"575",2021,8,1,1,1,1,1593.2075,1545,1845
"576",2019,10,1,24,2,2,1587.3015,1389.035,1093
"577",2020,1,1,5,1,4,1583.765,0,0
"578",2019,2,1,16,4,1,1576.9745,0,0
"579",2021,11,1,11,1,1,1575.9995,0,1575.9995
"580",2018,6,1,6,1,1,1572.4445,990,1606
"581",2019,10,1,24,1,2,1571.3385,1329.7635,1450.1655
"582",2020,3,1,19,1,6,1568.1755,0,1221.5235
"583",2020,5,1,19,1,6,1567.41,1470,1180
"584",2018,3,1,13,4,6,1560,0,0
"585",2020,2,1,47,1,8,1559.6425,0,0
"586",2019,3,1,2,1,2,1555.9075,0,1376.805
"587",2020,2,1,24,2,2,1554.2635,0,0
"588",2020,2,1,16,4,1,1554.0595,0,0
"589",2021,3,1,39,1,1,1547.93,0,1275.944
"590",2021,3,1,45,1,6,1545.1715,0,415
"591",2018,9,1,20,1,1,1544.89,1980,1980
"592",2019,1,1,16,4,1,1540.2535,0,0
"593",2020,10,1,24,2,2,1538.8075,1133.9165,1391.716
"594",2020,11,1,5,1,4,1537.4475,3945,1220
"595",2020,6,1,25,1,1,1537.218,0,390
"596",2019,10,1,2,2,2,1536.9695,6142.1725,6819.173
"597",2018,3,1,24,1,2,1531.315,0,893.625
"598",2022,1,1,11,1,1,1530,0,0
"599",2021,6,1,5,1,4,1522.156,3017,2767
"600",2020,1,1,36,1,1,1512.21,0,0
"601",2019,9,1,24,2,2,1508.802,1774.3,1712.72
"602",2020,1,1,13,4,6,1505.58,0,0
"603",2021,11,1,24,2,2,1505.3635,1335.276,1629
"604",2021,9,1,11,1,1,1505.001,0,1505.001
"605",2021,6,1,32,1,7,1501.76,200,588
"606",2021,3,1,135,1,6,1501.7285,0,0
"607",2020,7,1,30,1,1,1501.38,0,700
"608",2019,5,1,36,1,1,1500.58,0,250
"609",2018,2,1,61,1,4,1500,0,0
"610",2021,12,1,45,1,6,1499.0885,195,690
"611",2022,2,1,25,1,1,1492.5,0,0
"612",2019,3,1,11,1,1,1492.415,0,1260.916
"613",2022,1,1,20,1,1,1486,0,0
"614",2021,10,1,13,4,6,1485.095,0,0
"615",2021,3,1,60,1,1,1482.625,0,1232.625
"616",2020,11,1,14,1,1,1478.76,0,550
"617",2019,10,1,18,1,1,1476.97,1305,1265
"618",2019,4,1,2,1,2,1475.5115,1418.9055,1703.1415
"619",2021,10,1,24,2,2,1467.117,1578.47,1606.435
"620",2021,4,1,24,1,2,1466.8,2225.1265,2500.4365
"621",2018,4,1,1,1,1,1465.648,1306,1326.5
"622",2021,1,1,22,1,1,1465.2485,0,0
"623",2018,4,1,54,1,6,1460.98,0,300
"624",2018,8,1,24,1,2,1458.621,1261.181,1268.331
"625",2019,11,1,24,2,2,1457.9765,1438.2,1660.25
"626",2020,12,1,41,1,1,1443.6505,1147.5005,2207.5025
"627",2021,2,1,2,1,2,1441.862,0,0
"628",2019,1,1,20,1,1,1440.54,0,0
"629",2018,12,1,14,1,7,1439.9,0,974
"630",2018,9,1,14,1,7,1438.3,0,1104
"631",2018,8,1,10,1,1,1432.91,1500,1200.007
"632",2020,9,1,25,1,1,1427.9845,1099.6225,1269.6225
"633",2019,8,1,18,1,1,1427.975,0,712.5
"634",2020,5,1,14,1,7,1424.965,24,1584
"635",2018,10,1,24,1,2,1422.0245,1063.065,1429.456
"636",2019,11,1,22,1,1,1421.9,0,2395
"637",2018,3,1,46,1,1,1420.86,0,0
"638",2021,4,1,24,2,2,1419.536,1471.6665,2049.0945
"639",2018,4,1,24,1,2,1417.1175,889.1,989.385
"640",2019,7,1,46,1,1,1416.4075,0,0
"641",2021,1,1,13,4,6,1414.48,0,0
"642",2021,2,1,24,2,2,1410.3965,0,0
"643",2020,6,1,45,1,6,1404.9635,247.5,1872.5
"644",2018,5,1,24,1,2,1402.855,901.65,1257.75
"645",2021,3,1,24,2,2,1401.277,0,1661
"646",2020,11,1,1,1,1,1400,0,0
"647",2022,2,1,2,1,2,1398.0615,0,0
"648",2021,9,1,32,1,7,1397.125,525,567
"649",2018,2,1,14,1,7,1397,0,0
"650",2020,7,1,24,2,2,1395.3955,1013.8,1342.5
"651",2018,3,1,45,1,6,1391.336,0,896
"652",2021,1,1,5,1,4,1389.5645,0,0
"653",2021,10,1,32,1,7,1385.61,1225,1305
"654",2019,7,1,2,1,2,1383.015,1304.1515,1409.937
"655",2020,4,1,32,1,7,1382.22,97.5,782.5
"656",2021,3,1,1,1,1,1380.6775,0,1489.5
"657",2018,2,1,1,1,1,1378.9375,0,0
"658",2021,4,1,2,1,2,1378.0825,1297.3315,1398.3995
"659",2018,3,1,1,1,1,1377.817,0,1863.5
"660",2019,5,1,11,1,1,1376.41,0,1169.9995
"661",2021,8,1,45,1,6,1371.814,525,705
"662",2019,6,1,20,1,1,1370.55,1340,1320
"663",2019,3,1,25,1,1,1368.69,0,0
"664",2019,4,1,12,1,1,1368.28,0,1350
"665",2022,2,1,45,1,6,1366.4375,0,0
"666",2019,11,1,34,1,4,1365.155,1520,1500
"667",2021,10,1,45,1,6,1362.8905,270,730
"668",2019,2,1,20,1,1,1361.93,0,0
"669",2020,8,1,25,1,1,1356.2325,973.5,1313.5455
"670",2022,2,1,20,1,1,1354,0,0
"671",2021,3,1,19,1,6,1353.8,0,1000
"672",2020,4,1,38,1,1,1350,1500,1500
"673",2020,8,1,46,1,1,1349.325,1012.5,1012.5
"674",2020,12,1,13,4,6,1346.47,1300,1300
"675",2018,1,1,45,1,6,1345.6775,0,0
"676",2019,7,1,39,1,1,1341.69,683.5,683.5
"677",2019,3,1,14,1,7,1340.5,0,480
"678",2019,10,1,12,1,1,1340.08,0,1327.5
"679",2022,1,1,2,1,2,1334.9725,0,0
"680",2022,2,1,41,1,4,1333.9035,0,0
"681",2019,7,1,18,1,1,1332.7245,0,0
"682",2018,6,1,2,1,2,1329.9455,1634,1632.5
"683",2020,9,1,13,4,6,1329.34,0,480
"684",2021,3,1,20,1,1,1325,0,1235
"685",2019,6,1,11,1,1,1320.7395,0,854.999
"686",2018,11,1,14,1,7,1319.5,0,1008
"687",2018,8,1,45,1,6,1315.895,1040,1040
"688",2020,10,1,41,1,1,1312.503,2188.0375,2188.0375
"689",2019,12,1,24,2,2,1310.612,1466.8,1380.05
"690",2019,2,1,2,1,2,1307.2225,0,0
"691",2020,3,1,20,1,1,1303.26,0,1525
"692",2020,6,1,36,1,1,1300.005,0,0
"693",2020,5,1,38,1,1,1300,1500,1500
"694",2019,8,1,12,1,1,1298.53,0,697.5
"695",2021,10,1,19,1,6,1295.4445,280,280
"696",2021,8,1,90,1,1,1292.84,360,522.5005
"697",2020,1,1,2,1,2,1292.568,0,0
"698",2021,6,1,25,1,1,1289,1289,1289
"699",2018,9,1,10,1,1,1288.653,1250.007,1000.004
"700",2020,2,1,45,1,6,1282.756,0,0
"701",2019,2,1,24,1,2,1281.376,0,0
"702",2020,11,1,24,1,2,1275.369,1272.8365,1518.449
"703",2020,7,1,24,1,2,1271.2715,994.638,1224.413
"704",2021,2,1,39,1,1,1269.9825,0,0
"705",2020,12,1,41,1,11,1268.5015,1400.0005,800.001
"706",2021,3,1,30,1,1,1265.48,0,1365
"707",2020,5,1,83,1,1,1261.5,635.5,888.5
"708",2021,11,1,32,1,7,1255.15,0,120
"709",2019,12,1,8,1,1,1251.08,0,0
"710",2019,7,1,11,1,1,1248.7405,0,1102.5
"711",2020,3,1,24,2,2,1247.869,0,1632.118
"712",2018,8,1,13,4,6,1243.49,0,300
"713",2019,9,1,24,1,2,1242.728,1337.06,1210.099
"714",2019,5,1,2,1,2,1242.72,1095.772,1113.5355
"715",2019,1,1,24,1,2,1241.845,0,0
"716",2019,8,1,46,1,1,1239.31,0,0
"717",2019,7,1,20,1,1,1231.55,1375,1590
"718",2020,5,1,13,4,6,1229.2,380,1390
"719",2020,11,1,24,2,2,1226.6405,1073.25,1178.3075
"720",2019,7,1,5,1,4,1222.86,3765,2087.5
"721",2018,12,1,11,1,1,1220.9795,2455.0005,1121.3
"722",2020,1,1,18,1,1,1214.1575,0,0
"723",2019,8,1,2,1,2,1211.7125,1063.4595,1054.2915
"724",2019,6,1,68,1,7,1210.86,60,529.5
"725",2020,10,1,41,1,11,1210.001,1965.0005,1965.0005
"726",2019,10,1,36,1,1,1209.9,0,0
"727",2022,1,1,116,7,1,1205,0,0
"728",2020,1,1,47,1,8,1200,0,0
"729",2020,7,1,98,1,7,1200,0,600
"730",2018,4,1,45,1,6,1199.196,801.5,753
"731",2019,10,1,25,1,1,1199.153,0,0
"732",2020,6,1,24,1,2,1195.703,1089.654,1054.482
"733",2020,8,1,24,1,2,1193.7385,1161.982,1387.566
"734",2021,1,1,19,1,6,1193.6115,0,0
"735",2020,4,1,20,1,1,1192.88,1527.5,1385
"736",2018,4,1,61,1,4,1191.5675,500,0
"737",2021,1,1,135,1,6,1186.5535,0,0
"738",2019,9,1,2,1,2,1178.106,1235.052,1232.5345
"739",2019,5,1,30,1,1,1175.9905,500.0015,500.0015
"740",2020,7,1,45,1,6,1175.447,202.5,360
"741",2020,9,1,24,2,2,1174.243,929.77,906.8535
"742",2022,1,1,45,1,6,1174.1995,0,0
"743",2021,2,1,60,1,1,1167.5,0,0
"744",2021,1,1,1,1,1,1165.9525,0,0
"745",2020,2,1,24,1,2,1165.839,0,0
"746",2018,6,1,46,1,1,1163.0475,0,540
"747",2019,11,1,30,1,1,1160.22,750,825
"748",2018,7,1,1,1,1,1156.975,1172,1357
"749",2018,12,1,25,1,1,1155.879,0,268.5
"750",2022,2,1,116,7,1,1155,0,0
"751",2021,6,1,24,1,2,1154.6255,1933.781,1825.78
"752",2020,3,1,39,1,1,1153.975,0,850
"753",2020,8,1,24,2,2,1153.08,1095.4,947.4
"754",2021,3,1,5,1,4,1149.1675,0,3420
"755",2019,5,1,68,1,7,1148.35,0,857.5
"756",2020,4,1,46,1,1,1147.234,0,360
"757",2019,3,1,20,1,1,1145.97,0,1660
"758",2019,9,1,20,1,1,1144.54,1165,1185
"759",2021,11,1,5,1,4,1139.19,1100,1410
"760",2018,9,1,19,1,6,1138.764,1540,700.0005
"761",2020,1,1,20,1,1,1133.97,0,0
"762",2019,5,1,39,1,1,1133.31,842.5,842.5
"763",2018,11,1,25,1,1,1132.4875,0,94
"764",2018,6,1,14,1,7,1132.01,0,1008
"765",2020,1,1,39,1,1,1130.7125,0,0
"766",2018,9,1,24,1,2,1130.191,1164.7825,1207.507
"767",2021,9,1,24,2,2,1129.03,1364.824,1523.324
"768",2021,1,1,2,1,2,1123.3685,0,0
"769",2021,9,1,80,1,1,1122.4995,315,315
"770",2019,4,1,46,1,1,1121.0205,0,0
"771",2021,2,1,41,1,1,1117.5025,0,0
"772",2020,11,1,2,1,2,1116.345,950.5705,982.8755
"773",2020,2,1,39,1,1,1112.545,0,0
"774",2019,2,1,11,1,1,1111.3305,0,0
"775",2020,2,1,25,1,1,1110.435,0,0
"776",2018,4,1,46,1,1,1110.435,0,949.9995
"777",2019,4,1,13,4,6,1110,1020,1110
"778",2021,1,1,97,1,7,1109.9,0,0
"779",2019,11,1,12,1,1,1107.15,1170,1170
"780",2019,7,1,14,1,7,1106.85,0,1102
"781",2020,6,1,46,1,1,1102.646,0,922.5
"782",2018,6,1,24,1,2,1102.6425,1071.955,1100.43
"783",2019,5,1,62,1,7,1102,0,792
"784",2020,6,1,20,1,1,1101.5,1120,1325
"785",2018,3,1,10,1,1,1100,0,1000
"786",2018,1,1,14,1,7,1099.5,0,0
"787",2018,7,1,24,1,2,1099.443,1258.4455,1259.1455
"788",2020,5,1,88,1,1,1098.087,40,340
"789",2020,11,1,41,1,11,1097.5,1900.0005,1400.001
"790",2021,1,1,39,1,1,1094.7675,0,0
"791",2018,8,1,39,1,1,1090.58,1000,1000
"792",2021,5,1,45,1,6,1089.5,365,1062.5
"793",2020,5,1,7,1,1,1086.8455,0,1397.8025
"794",2018,10,1,14,1,7,1084.5,0,1104
"795",2021,5,1,24,1,2,1077.161,2233.9765,2093
"796",2020,11,1,78,1,6,1074.7985,497.5,472.5
"797",2018,6,1,13,4,6,1069.9995,0,1069.9995
"798",2021,7,1,41,1,1,1069.01,525,544.85
"799",2018,11,1,20,1,1,1068.26,1360,1440
"800",2021,9,1,45,1,6,1068.1805,450,858.206
"801",2021,7,1,24,1,2,1067.916,2599.45,2624.723
"802",2021,6,1,2,1,2,1064.765,1214.139,1224.103
"803",2019,10,1,14,1,7,1062.5,0,1092
"804",2019,6,1,25,1,1,1061.301,0,0
"805",2021,1,1,30,1,1,1057.7,0,0
"806",2018,1,1,30,1,1,1057.37,0,0
"807",2018,11,1,24,1,2,1057.005,1128.4725,1146.7225
"808",2019,6,1,45,1,6,1056.585,25.5,1048
"809",2018,9,1,39,1,1,1054.6675,500,822.6225
"810",2019,7,1,45,1,6,1052.1425,40,377.5
"811",2020,12,1,14,1,1,1051.69,0,0
"812",2021,6,1,20,1,1,1047.24,1320,1320
"813",2019,12,1,24,1,2,1046.8455,1309.7245,1484.304
"814",2020,12,1,24,2,2,1043.816,1091.6665,1212.433
"815",2020,11,1,14,1,18,1043.31,0,0
"816",2020,5,1,11,1,1,1042.4995,1414.9995,1414.9995
"817",2020,7,1,25,1,1,1040.7025,1775.5,1843.9295
"818",2021,11,1,45,1,6,1039.6865,135,600
"819",2018,1,1,123,1,1,1037.5,0,0
"820",2021,11,1,2,1,2,1034.2555,1254.492,1201.167
"821",2021,2,1,45,1,6,1034.1405,0,0
"822",2021,10,1,80,1,1,1032.7775,270,270
"823",2021,9,1,5,1,4,1032,2750,3249.5
"824",2019,3,1,12,1,1,1030,0,0
"825",2019,8,1,6,1,1,1026.5105,0,187.5
"826",2019,4,1,86,1,6,1026.33,0,0
"827",2018,2,1,19,1,6,1024.0205,0,0
"828",2020,9,1,2,1,2,1022.3,838.8305,911.266
"829",2019,10,1,30,1,1,1021.91,750,525
"830",2020,12,1,24,1,2,1020.9905,1077.411,1123.1755
"831",2020,5,1,30,1,1,1020.81,200,450
"832",2020,10,1,46,1,1,1020.5405,0,0
"833",2021,10,1,90,1,7,1020.37,1025,1025
"834",2021,10,1,1,1,1,1018.3,0,745
"835",2022,2,1,90,1,7,1017,0,0
"836",2020,1,1,87,1,2,1016.28,0,0
"837",2019,3,1,24,1,2,1010.261,0,569.239
"838",2019,9,1,34,1,4,1009.035,0,160
"839",2021,7,1,1,1,1,1001.48,0,1890
"840",2019,2,1,12,1,1,1001.27,0,0
"841",2020,8,1,39,1,1,1000.965,1666.666,1155.412
"842",2018,6,1,10,1,1,1000.0065,1600.0115,1000.0065
"843",2022,2,1,30,1,1,1000,0,0
"844",2022,2,1,41,1,1,998.804,0,0
"845",2019,4,1,24,1,2,996.8725,622.27,1090.78
"846",2020,10,1,2,1,2,996.4385,821.5755,1073.3025
"847",2019,6,1,19,1,6,994.2265,2640,922.0005
"848",2020,10,1,43,1,1,993,500,580
"849",2018,5,1,80,1,1,992.0505,0,0
"850",2021,4,1,20,1,1,989.6,1135,1195
"851",2019,6,1,2,1,2,981.542,1155.016,1004.142
"852",2020,1,1,30,1,1,979.46,0,0
"853",2021,11,1,93,1,1,978.81,0,0
"854",2020,8,1,99,1,1,977.59,0,0
"855",2018,12,1,24,1,2,975.941,1087.7555,972.684
"856",2019,12,1,22,1,1,975.7,389,389
"857",2018,8,1,60,1,1,971.765,495,495
"858",2020,6,1,19,1,6,971.7335,699.9995,821.623
"859",2018,8,1,1,1,1,968.325,1092.55,683.85
"860",2020,6,1,32,1,7,968,420,444
"861",2018,7,1,68,1,7,965.5,531.5,531.5
"862",2021,12,1,93,1,1,965,0,965
"863",2020,5,1,12,1,1,963.75,0,0
"864",2021,1,1,41,1,11,963.6005,0,0
"865",2018,12,1,20,1,1,963.59,1080,1145.3015
"866",2018,7,1,25,1,1,962.925,0,0
"867",2020,7,1,32,1,7,959.09,24,304
"868",2020,1,1,1,1,1,958.31,0,0
"869",2021,6,1,24,2,2,955.7415,1703.6255,1925.838
"870",2021,2,1,13,4,6,955.68,0,0
"871",2019,9,1,18,1,1,954.155,577.5,1628.5
"872",2018,5,1,10,1,1,950.005,500,1525.011
"873",2019,5,1,24,1,2,949.5705,1102.65,1228.3725
"874",2021,5,1,24,2,2,947.03,1581.77,1890.67
"875",2021,3,1,2,1,2,944.6635,0,995.2475
"876",2020,11,1,20,1,1,944.52,1160,982.5
"877",2018,5,1,46,1,1,940.322,500.001,823
"878",2019,8,1,13,4,6,940,0,620
"879",2021,8,1,2,1,2,939.37,1258.218,1367.3035
"880",2019,11,1,20,1,1,935.42,766.5,1142.5
"881",2020,2,1,22,1,1,934.0485,0,0
"882",2020,12,1,22,1,1,931.1675,0,0
"883",2021,4,1,45,1,6,931.167,0,1332.5
"884",2019,5,1,80,1,1,931.1335,0,0
"885",2018,7,1,46,1,1,928.6825,0,360
"886",2018,2,1,30,1,1,928.2,0,0
"887",2021,2,1,32,1,7,926.02,0,0
"888",2019,8,1,30,1,1,925.93,400,400
"889",2021,5,1,1,1,1,922.8225,285,1588
"890",2019,4,1,80,1,1,921.6775,0,858
"891",2019,6,1,39,1,1,919.825,842.5,842.5
"892",2020,6,1,122,1,1,918.6,0,500
"893",2021,9,1,116,7,1,917.5,425,425
"894",2020,1,1,19,1,6,916.8045,0,0
"895",2021,3,1,78,1,6,914.815,0,0
"896",2019,12,1,18,1,1,912.025,680,535
"897",2018,12,1,2,1,2,911.127,1190.276,1224.262
"898",2021,8,1,90,1,7,905.74,450.0005,500
"899",2021,1,1,45,1,6,905.2955,0,0
"900",2020,4,1,19,1,6,905.0995,1644.9995,2617.05
"901",2021,7,1,2,1,2,901.477,1509.811,1697.5065
"902",2020,6,1,18,1,1,900.5575,0,0
"903",2018,10,1,46,1,1,900.513,0,0
"904",2021,2,1,38,1,1,900,0,0
"905",2019,10,1,22,1,1,899.4175,0,0
"906",2020,9,1,99,1,1,898.5,0,489
"907",2019,3,1,68,1,7,898,0,892
"908",2020,12,1,32,1,7,894.23,504,1048
"909",2018,8,1,109,1,7,892.261,0,320.0005
"910",2020,6,1,24,2,2,889.898,1158.65,1124.15
"911",2018,1,1,24,1,2,888.4135,0,0
"912",2022,2,1,80,1,1,887.8595,0,0
"913",2019,1,1,78,1,6,887.6,0,0
"914",2020,8,1,32,1,7,886.45,0,24
"915",2020,4,1,68,1,7,885.95,445,445
"916",2018,9,1,45,1,6,885.8155,700,742.5
"917",2018,8,1,79,1,8,885,615.5,677
"918",2020,5,1,46,1,1,884.835,0,675
"919",2020,3,1,24,1,2,878.9055,0,1445.37
"920",2021,10,1,116,7,1,878.8275,20,1070
"921",2018,12,1,109,1,7,875.34,0,82.5
"922",2020,7,1,2,1,2,872.438,672.734,916.945
"923",2019,7,1,60,1,1,870.75,445,995
"924",2019,2,1,25,1,1,869.351,0,0
"925",2021,12,1,32,1,7,868.33,126,612
"926",2018,7,1,45,1,6,867.7645,810,810
"927",2021,5,1,135,1,6,865.2245,0,0
"928",2020,2,1,2,1,2,864.529,0,0
"929",2018,7,1,79,1,8,862,368.5,368.5
"930",2018,6,1,34,1,4,860.118,0,910
"931",2019,2,1,93,1,1,860,0,0
"932",2020,4,1,39,1,1,859.135,1167.5,1167.5
"933",2018,1,1,1,1,1,855.905,0,0
"934",2022,1,1,93,1,1,855.53,0,0
"935",2021,5,1,60,1,1,854.965,469.625,469.625
"936",2020,8,1,2,1,2,854.002,773.1885,1002.008
"937",2019,12,1,5,1,4,853.6925,3095,3500
"938",2018,7,1,39,1,1,852,1500,1500
"939",2021,8,1,41,1,1,851.821,450.001,560.0015
"940",2018,1,1,118,1,7,850,0,0
"941",2019,4,1,34,1,4,848.958,0,955
"942",2020,2,1,97,1,7,848.23,0,0
"943",2021,8,1,6,1,1,847.5675,862.5,862.5
"944",2021,3,1,25,1,1,843.621,0,1150.185
"945",2021,5,1,39,1,1,843.4625,0,855
"946",2019,4,1,39,1,1,843.3135,0,865.5
"947",2020,12,1,20,1,1,842.791,955,1035
"948",2021,11,1,90,1,7,842.26,822.5,855
"949",2019,5,1,46,1,1,841.995,0,90
"950",2020,4,1,30,1,1,840.23,2050,2000
"951",2021,12,1,116,7,1,840,645,645
"952",2021,7,1,110,1,4,839.555,0,700
"953",2020,10,1,5,1,4,835.9995,2745,3810
"954",2018,11,1,11,1,1,834.4665,2499.9995,1225.001
"955",2021,5,1,5,7,4,832.7455,120,110
"956",2022,2,1,11,1,1,832.499,0,0
"957",2021,8,1,46,1,1,831.495,0,738
"958",2018,7,1,10,1,1,829.4575,1500,1075
"959",2021,10,1,5,1,4,827.79,2690,1490
"960",2019,2,1,46,1,1,826.089,0,0
"961",2019,6,1,14,1,7,825.5,0,816.5
"962",2022,2,1,18,1,1,825,0,0
"963",2020,1,1,80,1,1,824.3,0,0
"964",2021,9,1,16,1,1,821.2,166,194
"965",2021,3,1,32,1,7,820,0,820
"966",2019,6,1,24,1,2,819.914,1160.4785,1025.471
"967",2021,1,1,20,1,1,819.01,0,0
"968",2020,6,1,102,1,1,818.805,180,180
"969",2020,12,1,97,1,7,816.7,48,208
"970",2018,11,1,109,1,7,814.9795,0,160
"971",2020,12,1,2,1,2,814.9785,675.198,687.9055
"972",2019,1,1,109,1,7,814.82,0,0
"973",2018,2,1,24,1,2,813.0895,0,0
"974",2021,9,1,46,1,1,810.2085,244.9995,244.9995
"975",2019,6,1,93,1,1,809,0,337.5
"976",2019,8,1,24,1,2,808.72,1288.238,1255.454
"977",2021,3,1,118,1,7,808.13,0,100
"978",2021,2,1,19,1,6,806.0605,0,0
"979",2018,8,1,93,1,1,805.535,0,517.5
"980",2021,1,1,32,1,7,803.9,0,0
"981",2018,8,1,178,1,7,802,690,550
"982",2020,7,1,39,1,1,801.935,1666.666,2175.7445
"983",2020,10,1,30,1,1,801.19,0,0
"984",2018,3,1,25,1,1,800,0,800
"985",2018,9,1,1,1,1,798.1175,950,985
"986",2019,12,1,47,1,8,790.75,1350,1250
"987",2021,5,1,2,1,2,790.319,1081.1155,1274.533
"988",2020,11,1,116,7,1,789.233,407.602,323.3335
"989",2018,4,1,24,10,2,788.317,715.75,748.75
"990",2019,9,1,30,1,1,784.84,400,850
"991",2019,10,1,46,1,1,784.752,0,0
"992",2019,1,1,46,1,1,784.075,0,0
"993",2018,2,1,24,10,2,782.75,0,0
"994",2018,8,1,46,1,1,780.4785,225,232.5
"995",2018,1,1,39,1,1,778.945,0,0
"996",2021,12,1,90,1,7,778.87,1315,1292.5
"997",2020,10,1,116,7,1,778.13,250,632.6015
"998",2018,3,1,78,1,6,777.715,0,950
"999",2019,7,1,30,1,1,775.6705,750.0005,750.0005
"1000",2018,1,1,86,1,6,774.69,0,0
