"","year","month","plant_ID","customer_ID","market_code","material_type_ID","shipped_tons"
"651",2018,12,1,10,1,1,2069.9115
"652",2018,7,7,37,6,2,2067.7695
"653",2018,12,6,24,2,6,2067.7195
"654",2019,10,1,34,4,1,2065.5275
"655",2020,4,1,10,1,1,2064.4975
"656",2019,12,1,25,1,1,2063.28
"657",2021,10,2,24,2,2,2058.8375
"658",2019,2,7,37,6,2,2056.6935
"659",2021,5,7,29,6,7,2047.5635
"660",2020,11,7,2,2,2,2046.51
"661",2017,9,6,24,2,6,2046.259
"662",2020,8,1,8,1,1,2044.35
"663",2019,7,5,21,3,2,2042.67
"664",2017,9,1,14,7,1,2038.84
"665",2017,6,1,2,2,1,2035.1185
"666",2018,7,1,2,2,1,2033.779
"667",2019,4,1,10,1,1,2032.3925
"668",2019,9,2,9,5,4,2032.39
"669",2019,1,7,37,6,2,2029.0575
"670",2020,12,1,16,1,4,2028.176
"671",2017,11,1,24,2,2,2027.3925
"672",2022,1,1,24,2,1,2026.8845
"673",2017,12,1,11,1,1,2026.47
"674",2020,8,1,14,7,1,2025.59
"675",2020,10,3,28,2,6,2022.6025
"676",2017,9,1,24,2,2,2021.4525
"677",2019,6,1,5,4,1,2021.2225
"678",2018,5,1,14,7,1,2018.11
"679",2018,12,7,29,6,7,2015.769
"680",2018,8,2,31,2,2,2014.5925
"681",2021,2,1,1,1,1,2013.605
"682",2020,4,4,23,7,2,2012.59
"683",2021,1,2,24,2,2,2007.8275
"684",2019,8,6,24,2,6,2003.5495
"685",2020,2,1,8,1,1,2003.485
"686",2021,1,1,16,1,4,2002.2755
"687",2018,9,1,2,2,1,2000.379
"688",2021,7,7,29,6,7,2000.1725
"689",2021,9,7,2,2,2,1997.9475
"690",2017,12,1,25,1,1,1992.03
"691",2019,2,1,10,1,1,1991.825
"692",2020,6,1,14,7,1,1988.44
"693",2020,12,1,8,1,1,1987.645
"694",2021,2,1,18,1,1,1986.0575
"695",2021,1,1,38,1,1,1984.745
"696",2020,1,1,8,1,1,1984.7
"697",2019,6,6,24,2,6,1982.0065
"698",2018,9,1,6,1,1,1981.35
"699",2017,6,1,19,6,1,1979.002
"700",2018,8,3,35,2,6,1974.68
"701",2021,12,1,11,1,1,1974.205
"702",2021,11,4,27,1,1,1971.655
"703",2017,8,1,24,2,2,1971.263
"704",2021,3,1,24,2,1,1970.1285
"705",2020,3,1,13,6,4,1968.67
"706",2017,8,1,14,7,1,1967.01
"707",2019,6,2,24,2,2,1963.8975
"708",2020,8,1,18,1,1,1960.1675
"709",2017,6,6,24,2,6,1959.979
"710",2018,5,1,20,1,1,1959.89
"711",2017,11,6,24,2,6,1956.611
"712",2022,1,1,11,1,1,1956.055
"713",2017,7,1,24,2,2,1955.1375
"714",2019,5,2,31,2,2,1953.1075
"715",2019,9,6,24,2,6,1951.592
"716",2021,6,2,24,2,2,1950.52
"717",2018,8,1,20,1,1,1950.3
"718",2019,5,1,10,1,1,1950.2825
"719",2017,7,1,3,2,1,1948.4355
"720",2019,3,7,29,6,7,1947.9825
"721",2018,4,7,37,6,2,1947.626
"722",2019,11,1,16,1,4,1947.3405
"723",2019,9,1,6,1,1,1944.476
"724",2019,5,5,21,3,2,1944.2
"725",2018,2,1,10,1,1,1943.9175
"726",2018,7,2,26,2,2,1940.8475
"727",2019,7,6,24,2,6,1939.5605
"728",2018,2,1,5,4,1,1938.8725
"729",2018,9,3,35,2,6,1937.7125
"730",2019,1,5,21,3,2,1937.065
"731",2021,4,4,23,7,2,1932.88
"732",2019,6,7,29,6,7,1926.1845
"733",2017,6,1,16,1,4,1924.7575
"734",2017,6,1,13,6,4,1921.86
"735",2020,12,1,6,1,1,1921.855
"736",2019,4,1,24,2,2,1921.579
"737",2021,7,1,8,1,1,1921.3
"738",2020,3,1,14,7,1,1920.99
"739",2021,5,3,28,2,6,1919.8025
"740",2019,6,1,13,6,4,1919.08
"741",2018,5,3,35,2,6,1917.565
"742",2020,4,7,29,6,7,1917.2035
"743",2020,5,4,23,7,2,1916.25
"744",2020,11,1,39,1,1,1915.5675
"745",2018,11,2,26,2,2,1913.955
"746",2021,1,3,28,2,6,1913.9425
"747",2020,10,2,24,2,2,1910.6325
"748",2019,2,1,13,6,4,1908.34
"749",2018,10,5,21,3,2,1907.95
"750",2017,8,1,6,1,1,1907.8005
"751",2020,4,1,11,1,1,1907.705
"752",2021,2,3,28,2,6,1906.495
"753",2019,12,2,24,2,2,1906.2675
"754",2021,11,2,6,1,1,1905.965
"755",2019,12,1,10,1,1,1905.414
"756",2020,2,7,29,6,7,1902.0675
"757",2019,4,2,40,3,8,1901.378
"758",2021,6,5,21,3,2,1898.5725
"759",2019,4,6,24,2,6,1896.2885
"760",2021,7,2,24,2,2,1891.3725
"761",2017,6,2,40,3,8,1891.1135
"762",2020,1,2,31,2,2,1889.165
"763",2021,8,7,37,6,2,1885.845
"764",2019,3,1,16,1,4,1885.816
"765",2017,6,1,24,2,2,1885.2205
"766",2017,10,1,16,1,4,1884.602
"767",2021,8,1,24,2,2,1883.5005
"768",2019,2,1,5,4,1,1881.815
"769",2018,12,1,24,2,2,1881.668
"770",2017,7,1,2,2,1,1881.551
"771",2019,6,5,21,3,2,1880.5925
"772",2019,3,1,10,1,1,1879.93
"773",2021,7,1,13,6,4,1877.08
"774",2018,4,2,26,2,2,1875.643
"775",2020,6,1,8,1,1,1875.52
"776",2021,7,1,5,4,1,1874.855
"777",2021,1,1,41,1,1,1874.8475
"778",2019,9,7,37,6,2,1874.6425
"779",2021,3,1,8,1,1,1872.77
"780",2021,3,7,37,6,2,1869.28
"781",2022,1,2,24,2,2,1867.16
"782",2021,3,2,26,2,2,1864.1675
"783",2021,4,3,28,2,6,1864.015
"784",2020,1,3,24,2,2,1862.2675
"785",2018,8,8,42,2,9,1859.529
"786",2020,1,1,36,1,1,1858.63
"787",2020,2,1,11,1,1,1858.352
"788",2018,3,7,37,6,2,1857.72
"789",2020,1,1,32,7,1,1857.06
"790",2021,5,7,37,6,2,1856.4085
"791",2019,10,1,43,1,1,1855.122
"792",2018,5,2,26,2,2,1853.8825
"793",2021,5,1,11,1,1,1852.44
"794",2018,10,7,37,6,2,1847.9305
"795",2020,10,7,37,6,2,1845.6125
"796",2021,1,7,29,6,7,1841.738
"797",2018,10,1,20,1,1,1841.7
"798",2018,7,3,35,2,6,1840.2825
"799",2020,6,2,24,2,2,1839.1075
"800",2019,8,5,21,3,2,1838.4525
"801",2019,1,1,2,2,1,1837.639
"802",2020,11,7,29,6,7,1834.973
"803",2019,11,1,11,1,1,1827.43
"804",2018,4,1,14,7,1,1826.89
"805",2018,12,1,16,1,4,1826.302
"806",2021,11,7,37,6,2,1826.1055
"807",2018,4,3,35,2,6,1823.535
"808",2020,12,1,14,7,1,1820.08
"809",2018,10,2,24,2,2,1819.7
"810",2018,7,1,20,1,1,1819.6
"811",2020,12,7,2,2,2,1818.26
"812",2022,1,7,37,6,2,1817.2315
"813",2019,10,1,20,1,1,1817.23
"814",2019,1,6,44,2,6,1813.9985
"815",2020,10,1,18,1,1,1813.7085
"816",2020,8,3,28,2,6,1812.8425
"817",2021,2,1,16,1,4,1811.0935
"818",2020,10,1,39,1,1,1810.79
"819",2018,7,1,14,7,1,1806.182
"820",2018,6,2,26,2,2,1806.11
"821",2019,5,1,45,6,1,1805.785
"822",2020,10,2,26,2,2,1805.285
"823",2020,7,1,46,1,1,1804.4
"824",2020,1,7,2,2,2,1802.0385
"825",2019,2,1,24,2,2,1799.12
"826",2021,8,7,2,2,2,1798.9675
"827",2017,6,2,31,2,2,1798.85
"828",2019,5,1,20,1,1,1798.75
"829",2020,3,1,46,1,1,1796.96
"830",2019,10,1,11,1,1,1796.88
"831",2021,11,2,26,2,2,1794.8625
"832",2019,3,1,5,4,1,1793.09
"833",2019,4,5,21,3,2,1792.975
"834",2020,1,6,24,2,6,1787.2705
"835",2020,4,1,16,1,4,1786.8955
"836",2019,5,7,37,6,2,1786.656
"837",2021,7,7,37,6,2,1785.9945
"838",2018,12,2,26,2,2,1785.919
"839",2020,8,2,24,2,2,1784.365
"840",2022,1,1,24,2,2,1783.8895
"841",2021,6,3,28,2,6,1783.415
"842",2020,12,7,29,6,7,1783.1425
"843",2020,6,7,2,2,2,1782.644
"844",2020,8,2,26,2,2,1781.4389
"845",2019,4,7,37,6,2,1779.414
"846",2020,7,2,24,2,2,1778.7825
"847",2018,4,2,24,2,2,1776.995
"848",2021,2,7,2,2,2,1776.8765
"849",2017,6,7,29,6,7,1776.3995
"850",2019,8,1,1,1,1,1774.32
"851",2020,3,2,24,2,2,1771.3875
"852",2021,10,1,24,2,1,1769.4425
"853",2020,7,1,16,1,4,1769.1745
"854",2018,11,3,35,2,6,1768.325
"855",2020,11,3,28,2,6,1764.9675
"856",2020,8,1,16,1,4,1763.014
"857",2020,3,1,16,1,4,1762.4865
"858",2021,3,5,21,3,2,1762.435
"859",2019,5,1,1,1,1,1760.51
"860",2020,1,1,24,2,1,1759.81
"861",2018,9,2,26,2,2,1759.49
"862",2021,8,7,29,6,7,1758.8885
"863",2019,8,3,28,2,6,1758.11
"864",2020,1,3,28,2,6,1756.1175
"865",2019,3,5,21,3,2,1755.635
"866",2020,2,1,47,8,1,1753.5525
"867",2017,12,1,2,2,1,1751.4265
"868",2018,8,1,14,7,1,1751.07
"869",2018,6,1,24,2,2,1749.077
"870",2021,4,7,37,6,2,1746.53
"871",2019,3,6,24,2,6,1744.542
"872",2017,8,2,9,5,4,1743.66
"873",2018,7,7,29,6,7,1737.9445
"874",2020,4,1,14,7,1,1736.09
"875",2020,11,1,11,1,1,1735.73
"876",2020,7,3,28,2,6,1734.5425
"877",2021,3,4,23,7,2,1734.22
"878",2019,10,5,21,3,2,1733.6675
"879",2020,2,1,14,7,1,1733.14
"880",2018,5,4,11,1,1,1732.594
"881",2019,6,1,24,2,2,1732.2745
"882",2020,1,1,16,1,4,1729.742
"883",2019,12,1,12,1,1,1725.66
"884",2019,1,3,28,2,6,1724.2875
"885",2019,5,1,19,6,1,1724.1895
"886",2020,7,7,2,2,2,1724.0375
"887",2019,9,5,21,3,2,1723.805
"888",2022,1,7,2,2,2,1722.364
"889",2021,7,5,21,3,2,1721.6425
"890",2017,8,1,22,1,1,1720.97
"891",2019,1,7,29,6,7,1718.0115
"892",2018,9,1,25,1,1,1717.22
"893",2020,3,6,48,9,6,1715.989
"894",2018,6,5,21,3,2,1715.9725
"895",2018,4,4,6,1,1,1714.8805
"896",2018,8,2,40,3,8,1713.6985
"897",2019,11,2,24,2,2,1713.15
"898",2019,12,1,16,1,4,1712.438
"899",2020,9,1,14,7,1,1711.76
"900",2019,5,1,24,2,2,1709.72
"901",2017,12,5,21,3,2,1708.685
"902",2018,11,7,37,6,2,1706.9335
"903",2019,1,1,19,6,1,1706.0565
"904",2020,1,1,11,1,1,1705.19
"905",2021,1,7,2,2,2,1701.63
"906",2021,6,7,37,6,2,1700.0125
"907",2017,10,7,31,2,2,1699.916
"908",2018,5,1,13,6,4,1699.07
"909",2018,7,6,24,2,6,1695.997
"910",2020,6,1,13,6,4,1695.69
"911",2018,3,1,19,6,1,1695.3935
"912",2019,10,3,24,2,2,1694.6425
"913",2019,5,1,5,4,1,1693.6
"914",2019,4,1,11,1,1,1689.23
"915",2018,2,1,16,1,4,1684.7485
"916",2021,5,5,21,3,2,1683.9025
"917",2021,11,1,24,2,1,1681.801
"918",2020,9,2,24,2,2,1680.6325
"919",2019,4,1,14,7,1,1679.75
"920",2018,5,7,37,6,2,1678.5415
"921",2019,6,1,30,1,1,1675.51
"922",2021,8,1,1,1,1,1675.3375
"923",2019,4,6,44,2,6,1671.672
"924",2020,5,1,12,1,1,1670.95
"925",2019,8,7,37,6,2,1669.6475
"926",2022,1,9,49,8,8,1668.2469
"927",2018,1,1,20,1,1,1668.18
"928",2021,5,6,44,2,6,1667.433
"929",2018,11,1,2,2,1,1666.267
"930",2020,4,1,45,6,1,1665.595
"931",2021,12,7,37,6,2,1664.8725
"932",2020,2,6,24,2,6,1663.289
"933",2017,11,2,24,2,2,1661.5385
"934",2019,8,1,24,2,2,1660.5735
"935",2020,1,2,15,7,2,1660.045
"936",2020,12,3,28,2,6,1659.55
"937",2017,7,6,24,2,6,1658.966
"938",2019,7,1,24,2,2,1657.2415
"939",2018,10,2,50,3,8,1656.026
"940",2017,11,1,39,1,1,1655.335
"941",2020,1,1,13,6,4,1653.78
"942",2017,7,1,20,1,1,1653.3
"943",2018,5,7,51,6,1,1652.515
"944",2020,1,1,45,6,1,1649.1475
"945",2021,7,2,26,2,2,1645.6005
"946",2019,3,1,24,2,2,1645.224
"947",2019,8,1,5,4,1,1645.1025
"948",2019,4,1,20,1,1,1644.56
"949",2020,9,1,24,2,1,1643.617
"950",2019,1,1,25,1,1,1643.535
"951",2020,11,1,18,1,1,1643.2
"952",2017,10,2,9,5,4,1643.16
"953",2018,9,5,21,3,2,1639.3925
"954",2020,5,7,29,6,7,1635.789
"955",2021,3,1,18,1,1,1634.01
"956",2017,10,2,24,2,2,1633.72
"957",2018,9,1,20,1,1,1633.27
"958",2019,9,2,24,2,2,1632.72
"959",2018,12,1,5,4,1,1630.4775
"960",2020,7,3,24,2,2,1629.9425
"961",2020,11,1,14,7,1,1629.87
"962",2021,10,1,25,1,1,1628.335
"963",2021,9,5,21,3,2,1628.0875
"964",2019,11,1,5,4,1,1625.8525
"965",2019,7,3,28,2,6,1625.5975
"966",2021,4,1,7,1,1,1625.26
"967",2018,1,1,16,1,4,1624.3415
"968",2021,2,2,26,2,2,1624.2525
"969",2020,1,1,5,4,1,1623.0075
"970",2019,1,1,16,1,4,1622.2235
"971",2017,9,7,37,6,2,1621.4085
"972",2021,10,5,21,3,2,1620.725
"973",2019,8,1,20,1,1,1620.01
"974",2017,12,1,20,1,1,1618.315
"975",2020,9,7,37,6,2,1617.403
"976",2018,5,1,45,6,1,1614.17
"977",2020,9,6,24,2,6,1613.792
"978",2019,1,1,11,1,1,1612.04
"979",2020,7,7,29,6,7,1611.549
"980",2019,4,2,26,2,2,1610.18
"981",2020,11,7,37,6,2,1607.387
"982",2017,10,6,48,9,6,1605.005
"983",2021,2,7,33,8,2,1604.6525
"984",2019,5,2,24,2,2,1604.326
"985",2021,6,7,3,2,2,1604.1775
"986",2017,11,7,29,6,7,1602.2555
"987",2020,9,5,21,3,2,1602.175
"988",2019,7,7,37,6,2,1602
"989",2018,10,3,28,2,6,1601.0275
"990",2019,8,1,46,1,1,1599.96
"991",2017,8,1,25,1,1,1597.8845
"992",2019,10,1,24,2,2,1597.624
"993",2020,6,2,26,2,2,1597.5875
"994",2021,2,1,20,1,1,1596.58
"995",2017,12,1,24,2,2,1594.7095
"996",2019,4,7,29,6,7,1594.188
"997",2018,11,2,24,2,2,1594.17
"998",2019,11,7,2,2,2,1592.5515
"999",2018,4,1,1,1,1,1590.284
"1000",2020,2,1,16,1,4,1590.1475
"1001",2018,1,2,24,2,2,1589.58
"1002",2021,11,1,1,1,1,1588.05
"1003",2020,8,6,24,2,6,1586.3135
"1004",2021,7,2,4,3,3,1586.08
"1005",2019,7,3,35,2,6,1586.024
"1006",2018,3,1,1,1,1,1582.8565
"1007",2021,5,2,24,2,2,1582.85
"1008",2019,10,1,24,2,1,1581.942
"1009",2021,3,7,2,2,2,1581.875
"1010",2018,4,8,42,2,9,1579.8195
"1011",2018,5,2,24,2,2,1578.908
"1012",2021,3,1,39,1,1,1577.505
"1013",2019,2,1,16,1,4,1576.9755
"1014",2017,12,1,6,1,1,1574.8575
"1015",2018,10,7,2,2,2,1574.1785
"1016",2021,8,5,21,3,2,1568.638
"1017",2019,3,7,37,6,2,1561.526
"1018",2021,4,1,6,1,1,1560.3855
"1019",2019,10,3,28,2,6,1559.415
"1020",2021,6,1,5,4,1,1558.2285
"1021",2019,3,1,2,2,1,1556.8275
"1022",2020,2,1,24,2,2,1553.7725
"1023",2021,8,1,24,2,1,1552.7635
"1024",2020,10,3,24,2,2,1551.85
"1025",2021,3,1,13,6,4,1549.8
"1026",2019,8,7,2,2,2,1549.0105
"1027",2020,3,1,11,1,1,1548.38
"1028",2020,3,7,37,6,2,1548.174
"1029",2017,7,2,9,5,4,1545.22
"1030",2018,12,7,37,6,2,1545.045
"1031",2019,6,1,46,1,1,1544.64
"1032",2020,10,6,44,2,6,1543.7955
"1033",2021,4,2,26,2,2,1543.6695
"1034",2017,9,4,11,1,1,1541.7505
"1035",2021,11,5,21,3,2,1538.385
"1036",2019,10,7,37,6,2,1537.89
"1037",2020,6,1,25,1,1,1537.2175
"1038",2021,9,1,24,2,1,1537.0785
"1039",2019,3,1,11,1,1,1536.55
"1040",2019,11,1,24,2,1,1535.8805
"1041",2019,4,7,2,2,2,1535.796
"1042",2019,11,1,22,1,1,1533.92
"1043",2017,7,1,30,1,1,1530.18
"1044",2021,12,2,26,2,2,1529.21
"1045",2018,3,1,20,1,1,1527.26
"1046",2021,2,7,37,6,2,1525.7315
"1047",2018,1,1,5,4,1,1525.58
"1048",2020,8,3,24,2,2,1523.7025
"1049",2019,10,6,24,2,6,1522.822
"1050",2018,1,2,5,4,1,1522.735
"1051",2021,5,1,20,1,1,1522.57
"1052",2018,5,2,15,7,2,1522.18
"1053",2020,4,1,38,1,1,1521.984
"1054",2022,1,2,6,1,1,1520.6575
"1055",2019,4,1,2,2,1,1519.74
"1056",2018,12,1,14,7,1,1519.68
"1057",2021,8,3,28,2,6,1517.4125
"1058",2021,6,2,26,2,2,1517.3305
"1059",2019,6,7,37,6,2,1516.5675
"1060",2021,2,6,35,2,6,1514.693
"1061",2019,5,1,36,1,1,1514.17
"1062",2020,2,3,28,2,6,1513.125
"1063",2021,7,7,2,2,2,1513.1195
"1064",2019,8,2,24,2,2,1509.1325
"1065",2018,10,3,24,2,6,1508.975
"1066",2020,5,1,19,6,1,1508.4205
"1067",2017,9,1,13,6,4,1508.4
"1068",2018,1,7,37,6,2,1504.072
"1069",2020,8,1,13,6,4,1503.11
"1070",2018,6,2,15,7,2,1502.7
"1071",2017,6,7,51,6,1,1501.606
"1072",2020,7,1,30,1,1,1501.38
"1073",2020,2,3,24,2,2,1499.635
"1074",2021,2,1,22,1,1,1498.695
"1075",2021,2,3,24,2,2,1496.9
"1076",2019,8,3,35,2,6,1496.0075
"1077",2018,4,1,46,1,1,1495.114
"1078",2021,2,7,52,10,2,1494.42
"1079",2021,5,2,26,2,2,1494.395
"1080",2022,2,1,2,2,2,1493.185
"1081",2020,4,6,53,9,6,1492.973
"1082",2020,11,1,5,4,1,1492.2825
"1083",2019,11,6,24,2,6,1490.489
"1084",2019,9,3,28,2,6,1486.185
"1085",2018,1,3,24,2,6,1485.705
"1086",2019,10,6,48,9,6,1483.609
"1087",2018,4,7,51,6,1,1483.609
"1088",2018,8,7,37,6,2,1482.221
"1089",2021,3,1,24,2,2,1481.95
"1090",2021,1,1,24,2,1,1478.779
"1091",2017,12,7,29,6,7,1477.618
"1092",2018,5,1,24,2,1,1477.075
"1093",2019,10,1,18,1,1,1476.97
"1094",2020,9,3,24,2,2,1476.7795
"1095",2021,2,1,41,1,1,1476.505
"1096",2021,1,3,24,2,2,1476.0325
"1097",2018,4,1,54,6,1,1475.27
"1098",2018,3,1,46,1,1,1474.472
"1099",2018,5,3,28,2,6,1472.8825
"1100",2021,3,1,19,6,1,1472.5665
"1101",2021,3,3,24,2,2,1472.5125
"1102",2019,3,2,24,2,2,1471.97
"1103",2021,12,7,2,2,2,1470.5185
"1104",2019,1,3,24,2,6,1468.4375
"1105",2019,10,3,55,2,6,1467.2575
"1106",2021,1,6,44,2,6,1467.1705
"1107",2022,1,1,20,1,1,1465.195
"1108",2018,4,3,28,2,6,1464.7375
"1109",2021,1,1,5,4,1,1464.3095
"1110",2019,1,1,20,1,1,1463.5
"1111",2018,6,8,42,2,9,1463.393
"1112",2021,9,3,28,2,6,1463.2
"1113",2020,1,6,48,9,6,1462.5695
"1114",2021,9,1,6,1,1,1460.5475
"1115",2020,7,5,21,3,2,1459.76
"1116",2018,1,6,56,2,6,1458.9815
"1117",2021,1,1,24,2,2,1458.8515
"1118",2020,12,2,24,2,2,1458.1275
"1119",2021,9,7,3,2,2,1458.124
"1120",2020,10,6,24,2,6,1455.6495
"1121",2019,5,3,28,2,6,1453.8725
"1122",2019,9,2,31,2,2,1452.8725
"1123",2021,6,6,44,2,6,1452.8095
"1124",2021,5,4,3,2,1,1451.0445
"1125",2021,11,1,24,2,2,1449.594
"1126",2017,8,2,57,3,2,1449.1525
"1127",2017,6,1,30,1,1,1449.04
"1128",2021,11,2,24,2,2,1448.565
"1129",2021,6,1,36,1,1,1447.92
"1130",2021,3,7,3,2,2,1447.5705
"1131",2017,8,2,24,2,2,1447.385
"1132",2020,11,1,45,6,1,1446.6025
"1133",2019,2,3,28,2,6,1446.0875
"1134",2021,3,6,35,2,6,1445.9395
"1135",2017,8,7,58,2,2,1442.3675
"1136",2019,6,1,10,1,1,1441.925
"1137",2018,9,1,14,7,1,1441.3
"1138",2020,10,1,11,1,1,1438.12
"1139",2020,1,5,21,3,2,1437.6375
"1140",2017,7,1,36,1,1,1436.99
"1141",2021,7,1,6,1,1,1434.8775
"1142",2019,9,3,35,2,6,1434.7815
"1143",2018,8,1,10,1,1,1432.9095
"1144",2019,9,2,50,3,8,1432.1245
"1145",2021,1,2,26,2,2,1432.095
"1146",2017,8,4,11,1,1,1431.8025
"1147",2019,1,7,2,2,2,1431.115
"1148",2021,8,2,26,2,2,1428.8
"1149",2021,10,6,44,2,6,1428.321
"1150",2018,9,7,37,6,2,1427.0275
"1151",2017,12,7,58,2,2,1426.065
"1152",2020,5,1,14,7,1,1424.965
"1153",2018,6,2,59,2,2,1424.51
"1154",2019,2,7,29,6,7,1424.094
"1155",2019,4,2,31,2,2,1422.98
"1156",2020,5,1,38,1,1,1422.1375
"1157",2017,10,6,56,2,6,1420.3355
"1158",2017,10,1,39,1,1,1420.0925
"1159",2020,11,5,21,3,2,1419.9575
"1160",2019,4,2,24,2,2,1417.84
"1161",2019,6,3,24,2,2,1417.5025
"1162",2021,7,3,28,2,6,1417.43
"1163",2020,7,7,37,6,2,1416.9525
"1164",2019,7,1,46,1,1,1416.4075
"1165",2018,7,8,42,2,9,1415.1285
"1166",2019,5,3,24,2,2,1415.0275
"1167",2018,1,1,24,2,1,1414.401
"1168",2019,4,1,12,1,1,1414.13
"1169",2021,3,1,60,1,1,1411.9575
"1170",2017,8,2,40,3,8,1410.488
"1171",2022,2,1,3,2,1,1410.1235
"1172",2020,2,7,37,6,2,1410.071
"1173",2019,9,1,24,2,2,1409.3815
"1174",2018,8,1,24,2,1,1409.055
"1175",2018,6,7,37,6,2,1407.5575
"1176",2021,11,6,44,2,6,1406.3225
"1177",2019,5,1,11,1,1,1406.15
"1178",2021,9,4,27,1,1,1406.095
"1179",2018,8,2,24,2,2,1404.735
"1180",2017,7,1,13,6,4,1403.74
"1181",2018,8,3,28,2,6,1401.565
"1182",2017,12,6,24,2,6,1400.5895
"1183",2019,3,3,24,2,6,1399.3295
"1184",2018,2,1,1,1,1,1397.5475
"1185",2019,10,1,2,2,2,1397.2015
"1186",2018,9,2,50,3,8,1397.1005
"1187",2019,7,1,2,2,1,1396.545
"1188",2020,6,3,28,2,6,1395.4775
"1189",2020,3,2,26,2,2,1395.255
"1190",2019,10,6,44,2,6,1394.693
"1191",2021,2,1,24,2,1,1394.6585
"1192",2017,6,1,46,1,1,1393.5385
"1193",2021,2,1,24,2,2,1393.1775
"1194",2018,3,2,24,2,2,1391.7895
"1195",2017,8,6,56,2,6,1391.52
"1196",2021,11,7,2,2,2,1389.1225
"1197",2019,11,3,24,2,2,1388.3375
"1198",2019,4,3,28,2,6,1386.4025
"1199",2018,3,2,26,2,2,1386
"1200",2019,10,1,12,1,1,1385.9
"1201",2018,3,3,24,2,6,1385.2675
"1202",2020,4,1,25,1,1,1383.7145
"1203",2017,7,1,61,4,1,1383.59
"1204",2019,2,3,35,2,6,1381.275
"1205",2021,3,1,1,1,1,1380.6775
"1206",2021,10,2,26,2,2,1380.481
"1207",2021,1,7,37,6,2,1380.055
"1208",2018,5,2,31,2,2,1379.505
"1209",2020,12,1,41,11,1,1379.1475
"1210",2021,9,2,5,4,1,1379.13
"1211",2021,1,5,21,3,2,1378.6575
"1212",2021,5,7,51,6,1,1377.835
"1213",2020,10,5,21,3,2,1374.5375
"1214",2018,1,4,2,2,10,1374.3105
"1215",2018,11,2,40,3,8,1372.148
"1216",2021,12,1,24,2,1,1372.118
"1217",2019,6,1,20,1,1,1370.55
"1218",2019,3,2,40,3,8,1370.0995
"1219",2020,10,1,24,2,1,1370.049
"1220",2017,8,3,24,2,6,1369.4585
"1221",2020,1,1,18,1,1,1368.425
"1222",2018,2,1,61,4,1,1368.246
"1223",2018,5,2,40,3,8,1366.477
"1224",2017,11,1,24,2,1,1365.6895
"1225",2019,11,1,34,4,1,1365.155
"1226",2018,8,1,13,6,4,1364.52
"1227",2019,5,1,62,7,1,1364.46
"1228",2019,2,2,24,2,2,1362.9825
"1229",2020,8,1,25,1,1,1362.8925
"1230",2021,10,1,32,7,1,1362.695
"1231",2020,12,5,21,3,2,1360.825
"1232",2018,6,1,13,6,4,1360.73
"1233",2018,6,2,31,2,2,1358.715
"1234",2018,10,6,44,2,6,1355.7225
"1235",2022,1,5,21,3,2,1355.4515
"1236",2020,8,7,37,6,2,1350.6625
"1237",2019,5,7,2,2,2,1350.1485
"1238",2021,4,6,24,2,6,1349.912
"1239",2021,4,6,53,9,6,1349.7075
"1240",2020,9,2,26,2,2,1349.5175
"1241",2020,8,1,46,1,1,1349.325
"1242",2021,9,2,26,2,2,1348.0825
"1243",2019,3,1,25,1,1,1346.17
"1244",2017,6,6,56,2,6,1345.461
"1245",2020,3,3,28,2,6,1345.177
"1246",2020,2,6,48,9,6,1345.1205
"1247",2019,3,3,28,2,6,1344.705
"1248",2017,10,2,40,3,8,1344.648
"1249",2018,8,3,24,2,6,1344.195
"1250",2019,4,7,51,6,1,1343.4275
"1251",2020,6,3,24,2,2,1342.625
"1252",2018,9,2,40,3,8,1341.931
"1253",2018,11,2,50,3,8,1341.433
"1254",2019,1,6,63,2,5,1340.4115
"1255",2019,9,3,24,2,2,1340.02
"1256",2019,7,1,39,1,1,1339.661
"1257",2021,3,2,31,2,2,1339.3175
"1258",2017,6,1,6,1,1,1339.175
"1259",2020,11,2,15,7,2,1338.52
"1260",2018,10,1,24,2,1,1338.227
"1261",2017,9,3,24,2,6,1336.9625
"1262",2019,2,5,21,3,2,1336.575
"1263",2018,2,8,42,2,9,1336.449
"1264",2019,11,7,29,6,7,1335.425
"1265",2020,9,1,25,1,1,1334.8575
"1266",2019,11,1,24,2,2,1334.2255
"1267",2021,9,7,37,6,2,1334.03
"1268",2021,12,7,29,6,7,1333.3175
"1269",2021,2,6,24,2,6,1333.233
"1270",2019,8,1,18,1,1,1331.8775
"1271",2021,4,2,31,2,2,1331.732
"1272",2020,9,6,44,2,6,1330.997
"1273",2018,1,3,24,2,2,1330.7275
"1274",2020,8,3,35,2,6,1329.64
"1275",2018,10,7,29,6,7,1329.608
"1276",2019,7,1,18,1,1,1329.2975
"1277",2019,1,1,24,2,1,1329.193
"1278",2018,5,8,64,2,9,1329.105
"1279",2018,9,3,24,2,6,1328.8695
"1280",2021,4,5,21,3,2,1327.99
"1281",2017,11,4,2,2,10,1326.5205
"1282",2020,1,6,44,2,6,1325.7085
"1283",2020,4,1,5,4,1,1324.1975
"1284",2018,2,7,37,6,2,1323.8975
"1285",2018,10,7,52,10,2,1323.795
"1286",2019,11,5,21,3,2,1323.51
"1287",2020,9,3,28,2,6,1322.4175
"1288",2018,5,3,24,2,2,1322.41
