"","year","month","plant_ID","customer_ID","market_code","material_type_ID","available_tons"
"680",2020,12,3,802,10,7,4.39
"681",2021,6,3,802,10,7,0
"682",2021,8,3,802,10,7,16.04
"683",2021,7,3,802,10,7,4.485
"684",2020,6,3,802,10,7,6.38
"685",2021,1,3,802,10,7,0
"686",2021,4,3,802,10,7,0
"687",2020,9,3,611,3,6,0
"688",2020,4,3,611,17,12,1.8335922
"689",2021,10,1,1163,17,12,1.1740608
"690",2020,8,5,81,17,12,435.13
"691",2020,12,5,81,26,12,380.625
"692",2021,7,5,81,26,12,1004.5025
"693",2021,10,5,81,11,1,214.325
"694",2020,7,5,81,1,1,66.3125
"695",2020,9,5,81,1,1,106.56
"696",2020,10,3,35,2,6,98.1375
"697",2021,6,6,35,2,6,305.3415
"698",2021,9,6,35,2,6,391.564
"699",2021,3,3,35,2,6,148.545
"700",2021,6,3,35,2,6,21.575
"701",2022,2,3,35,2,6,3.88
"702",2020,5,3,35,2,5,117.21
"703",2020,11,3,35,2,5,90.4275
"704",2021,9,3,35,2,5,48.975
"705",2021,6,3,35,2,5,98.7475
"706",2021,12,3,35,2,5,44.9525
"707",2021,2,3,35,2,5,60.2575
"708",2021,6,4,35,2,5,0
"709",2020,4,6,35,17,12,2227.598262
"710",2021,1,3,35,17,12,301.809412
"711",2020,11,3,35,17,12,73.05217025
"712",2021,5,6,35,17,12,2058.1294
"713",2020,8,7,35,17,12,353.2088745
"714",2020,11,7,35,17,12,536.193116
"715",2022,1,7,35,17,12,176.8200075
"716",2020,9,3,35,17,12,195.7177768
"717",2021,10,3,35,17,12,225.466673
"718",2021,3,7,35,17,12,431.1615
"719",2021,8,2,35,17,12,22.44
"720",2020,9,2,35,17,12,39.63
"721",2021,9,2,35,17,12,0
"722",2021,11,8,35,17,12,0.7303608
"723",2020,9,7,35,2,2,110.975
"724",2022,2,7,35,2,2,63.735
"725",2021,3,2,35,2,2,0
"726",2020,9,2,35,2,2,4.82
"727",2021,1,2,35,2,2,4.7175
"728",2020,12,2,35,2,2,0
"729",2021,4,1,403,17,12,0.7738401
"730",2021,1,6,403,12,11,0
"731",2020,10,2,359,17,12,112.1415
"732",2020,3,2,359,1,2,16.375
"733",2021,7,2,359,1,2,58.3625
"734",2021,2,2,359,13,2,0
"735",2021,9,2,359,13,2,104.7395
"736",2021,7,2,359,13,2,76.4425
"737",2020,4,7,283,17,12,41.775
"738",2021,5,1,283,17,12,116.415
"739",2020,8,4,283,17,12,21.35
"740",2021,11,1,283,1,1,41.49
"741",2021,5,1,283,1,1,0
"742",2021,3,1,283,1,1,43.28
"743",2021,10,7,283,1,2,44.26
"744",2020,8,1,132,17,12,68.6785
"745",2021,2,1,132,17,12,176.324126
"746",2021,4,1,132,1,1,372.41
"747",2021,2,1,132,1,1,44.28
"748",2021,3,1,132,4,1,161.327415
"749",2021,12,1,132,17,1,20.3635895
"750",2021,11,8,381,20,9,7.193
"751",2021,4,8,381,20,9,0
"752",2020,12,8,381,20,9,26.813
"753",2021,12,8,381,20,9,7.272
"754",2021,2,8,381,20,9,8.236
"755",2021,6,8,381,20,9,0
"756",2020,6,8,381,20,9,0
"757",2020,9,8,381,17,12,101.5688265
"758",2020,4,8,381,17,12,39.8892291
"759",2021,2,8,381,17,12,131.7073513
"760",2021,11,8,381,17,12,198.103
"761",2021,4,3,366,2,5,13.41
"762",2020,5,6,366,2,5,4.757
"763",2020,12,6,366,17,12,20.5
"764",2020,10,3,366,17,12,24.6049075
"765",2021,9,2,366,7,2,0
"766",2021,2,7,615,21,8,18.661
"767",2020,11,7,615,17,12,134.25
"768",2021,5,7,615,17,12,108.9395
"769",2022,1,7,615,17,12,45.335
"770",2021,11,3,215,2,5,19.675
"771",2022,2,3,215,2,5,38.375
"772",2021,8,3,215,2,5,0
"773",2021,4,3,215,17,12,62.0355
"774",2020,10,3,215,17,12,31.55
"775",2020,3,3,215,17,12,29.3
"776",2020,8,5,187,17,12,17.61
"777",2020,8,7,187,20,2,19.76
"778",2020,12,1,426,17,12,9.1508886
"779",2020,4,1,426,1,1,11.23
"780",2020,3,7,92,17,12,231.9735
"781",2021,8,1,92,17,12,26.498
"782",2021,12,1,92,17,12,29.984
"783",2020,9,2,92,17,12,50.23
"784",2021,2,2,92,17,12,84.6135
"785",2021,6,2,92,17,12,83.7695
"786",2021,1,2,92,17,12,54.1545
"787",2021,1,7,92,17,12,224.8215
"788",2021,1,1,92,2,1,0
"789",2021,3,1,92,2,1,0
"790",2020,4,2,92,2,2,4.3125
"791",2020,5,2,92,2,2,18.975
"792",2020,7,2,92,2,2,10.43
"793",2021,9,7,92,2,2,21.11
"794",2021,12,2,92,2,2,4.855
"795",2021,10,3,456,2,5,13.695
"796",2021,3,3,456,17,12,35.252424
"797",2021,12,3,456,17,12,48.705462
"798",2021,5,2,57,17,12,534.638
"799",2021,7,2,57,17,12,550.78
"800",2020,12,2,57,17,12,24.65
"801",2021,5,2,57,3,2,30.3175
"802",2020,8,1,222,18,1,0
"803",2020,5,1,24,2,3,63.515
"804",2021,4,1,24,2,3,22.92
"805",2020,10,1,24,2,3,0
"806",2021,12,1,24,2,3,22.79
"807",2021,4,6,24,2,6,91.4205
"808",2021,12,6,24,2,6,169.415119
"809",2021,9,3,24,2,6,106.025
"810",2021,6,3,24,2,6,23.1825
"811",2020,3,3,24,2,6,416.95
"812",2021,1,3,24,2,6,36.95
"813",2020,11,3,24,2,6,50.705
"814",2021,4,6,24,2,5,46.406
"815",2021,1,6,24,2,5,95.625
"816",2021,1,3,24,2,5,121.037182
"817",2021,4,3,24,2,5,353.923635
"818",2022,2,2,24,2,10,29.645
"819",2020,9,1,24,2,10,25.445
"820",2021,7,1,24,2,10,65.805
"821",2020,10,7,24,2,10,58.6555
"822",2021,2,2,24,2,10,13.955
"823",2021,1,2,24,2,10,33.3325
"824",2021,10,2,24,2,10,93.6725
"825",2021,3,3,24,2,10,0
"826",2022,1,1,24,2,10,18.152
"827",2020,10,1,24,17,12,3629.202
"828",2020,8,1,24,17,12,3534.9175
"829",2021,6,1,24,17,12,6055.336
"830",2021,8,1,24,17,12,6174.96562
"831",2020,11,2,24,17,12,1701.210607
"832",2020,10,2,24,17,12,3144.583829
"833",2021,1,2,24,17,12,3605.028011
"834",2021,2,3,24,17,12,1025.235482
"835",2020,9,6,24,17,12,1368.248965
"836",2020,7,4,24,17,12,1130.8855
"837",2020,5,4,24,17,12,1949.6085
"838",2021,3,4,24,17,12,1952.4495
"839",2021,4,4,24,17,12,2278.3
"840",2021,4,7,24,17,12,1646.3245
"841",2020,12,7,24,17,12,743.8298925
"842",2020,9,7,24,17,12,1214.593075
"843",2021,2,7,24,17,12,952.74
"844",2021,8,6,24,26,12,34.75
"845",2021,3,7,24,2,1,265.21
"846",2021,4,7,24,2,1,220.74
"847",2021,10,7,24,2,1,155.5835
"848",2021,2,7,24,2,1,147.9345
"849",2021,4,1,24,2,1,783.34
"850",2020,3,1,24,2,1,524.4875
"851",2021,7,2,24,2,1,21.05
"852",2021,2,4,24,2,1,290.814
"853",2021,8,4,24,2,1,396.9815
"854",2021,5,4,24,2,1,520.5355
"855",2020,3,4,24,2,1,278.04
"856",2021,9,6,24,2,1,0
"857",2021,8,2,24,2,2,563.89
"858",2020,10,1,24,2,2,414.125
"859",2020,7,1,24,2,2,149.427
"860",2021,6,1,24,2,2,426.294
"861",2020,11,1,24,2,2,224.94
"862",2021,9,1,24,2,2,397.4015
"863",2020,3,7,24,2,2,170.375
"864",2021,2,1,24,2,2,354.573
"865",2021,11,3,24,2,2,252.4875
"866",2020,6,3,24,2,2,202.43
"867",2022,1,3,24,2,2,303.9825
"868",2022,1,1,24,3,2,5.0825
"869",2021,9,1,24,3,2,0
"870",2021,5,6,24,2,2,0
"871",2021,6,6,24,2,2,6.34
"872",2020,8,2,24,20,2,10.53
"873",2020,3,2,24,20,2,7.4875
"874",2021,1,2,24,20,2,27.1875
"875",2020,4,3,873,15,5,0
"876",2021,10,3,873,17,12,0.9644515
"877",2020,9,2,533,1,2,38.39
"878",2020,11,2,533,1,2,0
"879",2020,3,7,189,6,2,30.295
"880",2020,5,7,189,6,2,12.245
"881",2021,6,1,616,17,12,3.21754875
"882",2022,1,1,616,17,12,0.5247264
"883",2021,11,3,495,20,6,35.76
"884",2022,1,3,495,20,6,35.76
"885",2020,3,3,495,20,10,0
"886",2021,4,3,495,20,10,41.405
"887",2020,4,3,495,20,10,0
"888",2021,3,3,495,20,10,41.405
"889",2020,4,3,495,17,12,105.315
"890",2020,5,3,495,17,12,105.315
"891",2022,1,3,495,17,12,63.91
"892",2020,3,7,119,17,12,39.1
"893",2020,4,7,119,17,12,39.1
"894",2020,3,1,119,17,12,67.12
"895",2021,5,1,102,17,12,158.295166
"896",2021,12,1,102,17,12,45.4998355
"897",2020,7,1,102,17,12,45.4591965
"898",2021,7,1,102,17,12,32.6218094
"899",2022,1,4,102,17,12,35.97
"900",2021,4,1,102,1,7,22.645
"901",2020,10,1,102,1,7,22.8
"902",2021,8,1,102,1,7,0
"903",2021,2,4,102,1,1,0
"904",2021,5,4,102,1,1,4.590079
"905",2020,6,1,102,1,1,119.975
"906",2020,3,1,102,1,1,9.035
"907",2020,11,1,102,1,1,70.92
"908",2021,5,6,63,2,6,97.1475
"909",2021,2,6,63,2,6,89.7425
"910",2022,1,6,63,2,6,38.676
"911",2020,10,3,63,2,6,0
"912",2020,12,3,63,2,6,0
"913",2021,1,3,63,2,6,0
"914",2021,3,6,63,2,5,116.146
"915",2022,1,6,63,2,5,64.5745
"916",2021,8,6,63,2,10,24.321
"917",2021,4,6,63,2,10,75.371
"918",2021,10,6,63,2,10,8.521
"919",2020,3,6,63,17,12,3552.403268
"920",2021,11,6,63,17,12,2641.273177
"921",2021,8,1,63,17,12,94.209
"922",2021,5,1,63,2,2,16.8825
"923",2021,4,6,63,2,2,6.689
"924",2021,5,1,416,17,12,75.835
"925",2021,4,1,416,1,1,0
"926",2021,2,1,416,1,1,0
"927",2021,11,7,213,17,12,7.03069255
"928",2021,9,3,213,17,12,13.8349175
"929",2021,11,3,213,17,12,9.3291
"930",2021,7,3,213,17,12,9.85278385
"931",2020,6,1,213,17,11,1.8234
"932",2021,6,1,213,17,11,28.8144832
"933",2020,9,7,213,17,11,62.1349067
"934",2020,4,7,213,17,11,2.7787305
"935",2021,11,7,213,17,11,2.372427
"936",2021,11,2,213,17,11,11.845905
"937",2021,6,2,213,17,11,0.7973895
"938",2022,1,2,213,17,11,72.872277
"939",2021,12,4,213,17,11,1.1858724
"940",2022,1,6,213,17,11,43.1186418
"941",2020,10,7,794,20,7,16.9175
"942",2020,4,7,794,20,7,0
"943",2021,3,3,824,24,5,5.5975
"944",2021,7,3,975,2,5,2.19
"945",2021,10,2,975,17,12,4.474
"946",2021,12,2,142,17,12,396.93
"947",2021,3,7,142,17,12,24.2795
"948",2020,5,2,142,17,12,22.7495
"949",2020,7,2,142,17,12,22.7495
"950",2020,3,2,142,17,12,22.7495
"951",2022,2,2,142,1,2,0
"952",2021,12,7,826,17,12,23.9793855
"953",2021,11,7,826,2,7,5.28
"954",2022,1,1,78,17,12,227.155
"955",2021,11,1,78,17,12,23.56
"956",2020,11,1,78,6,1,45.75
"957",2021,5,1,78,6,1,7.37
"958",2021,7,2,212,17,12,28.1075
"959",2021,6,2,212,2,2,9.8775
"960",2022,2,2,212,2,2,9.8775
"961",2021,2,7,695,6,7,2.5575
"962",2021,4,2,263,17,12,159.589
"963",2021,3,2,263,17,12,53.1915
"964",2021,11,2,263,17,12,222.5015
"965",2021,11,2,263,2,2,7.0975
"966",2021,5,2,263,2,2,0
"967",2021,9,2,263,2,2,47.8375
"968",2021,9,3,639,24,5,2.7475
"969",2020,5,7,639,2,10,12.9075
"970",2020,3,7,104,17,12,807.4579343
"971",2021,7,7,104,6,7,3.1515
"972",2021,1,3,859,2,5,2.38
"973",2021,10,3,859,2,5,10.1825
"974",2020,7,3,859,2,5,2.38
"975",2020,9,3,859,2,5,2.38
"976",2020,10,3,859,2,5,2.38
"977",2021,8,3,633,15,5,5.465
"978",2021,11,3,633,15,5,0
"979",2021,3,4,662,1,7,0
"980",2021,11,3,17,2,5,147.6625
"981",2021,10,3,17,2,5,9.945
"982",2022,1,3,17,2,5,503.505
"983",2020,12,3,17,17,12,273.320076
"984",2022,2,3,17,17,12,784.0516591
"985",2021,12,3,17,17,12,342.6333247
"986",2021,10,5,355,17,12,71.83
"987",2021,7,3,459,2,5,7.59
"988",2020,9,3,459,2,5,12.825
"989",2020,7,6,459,2,5,4.3315
"990",2020,12,6,459,2,5,0
"991",2022,2,6,459,2,5,1.061
"992",2021,9,1,459,17,12,19.905
"993",2020,3,3,459,17,12,7.3675966
"994",2020,11,6,459,17,12,61.2425
"995",2020,3,1,459,2,1,5.3625
"996",2020,5,1,459,2,1,5.3625
"997",2020,11,1,459,2,1,5.3625
"998",2021,8,7,33,17,12,3671.697
"999",2022,1,7,33,17,12,1530.0165
"1000",2020,10,7,33,8,2,139.0175
"1001",2021,4,7,33,8,2,733.9955
"1002",2021,3,7,33,2,2,122.815
"1003",2020,4,7,33,8,2,139.6825
"1004",2021,5,7,33,8,2,22.3075
"1005",2021,4,7,33,2,2,24.6225
"1006",2021,11,7,33,2,2,28.015
"1007",2021,10,7,33,2,2,50.56
"1008",2022,1,7,33,2,2,28.015
"1009",2021,7,7,33,2,2,203.445
"1010",2020,6,1,19,17,12,1301.69
"1011",2021,11,1,19,17,12,475.0095
"1012",2021,7,1,19,17,12,1506.311
"1013",2021,2,7,19,17,12,404.1205
"1014",2021,8,7,19,17,12,173.03
"1015",2021,2,7,19,6,7,0
"1016",2021,1,7,19,6,7,0
"1017",2020,10,7,19,6,7,23.3325
"1018",2021,5,1,19,6,1,26.1035
"1019",2021,6,1,19,6,1,0
"1020",2020,6,7,19,6,1,115.48
"1021",2021,7,7,19,6,1,169.83
"1022",2020,11,7,19,6,1,76.05
"1023",2020,6,1,19,6,1,175.097
"1024",2022,2,1,19,6,1,0
"1025",2021,11,3,565,5,5,0
"1026",2021,7,3,565,1,10,0
"1027",2022,1,3,565,17,12,28.2810275
"1028",2020,3,3,100,2,5,0
"1029",2020,8,3,100,7,5,0
"1030",2022,1,3,100,17,12,33.5665
"1031",2020,7,2,100,17,12,860.565
"1032",2020,3,3,100,17,12,96.585
"1033",2021,6,2,100,17,12,26.5095
"1034",2020,12,2,100,17,12,356.1715
"1035",2021,12,3,100,17,12,19.94
"1036",2020,5,3,100,17,12,21.655
"1037",2020,9,3,100,17,12,41.7925
"1038",2021,8,3,100,17,12,4.9510307
"1039",2021,12,2,100,2,2,0
"1040",2022,1,2,100,2,2,10.845
"1041",2021,7,2,288,2,2,7.3625
"1042",2020,11,2,59,17,12,417.2685
"1043",2021,7,2,59,17,12,1001.2895
"1044",2020,12,2,59,17,12,815.312
"1045",2020,6,7,59,2,2,14.20807905
"1046",2021,10,2,59,2,2,18.065
"1047",2021,10,1,59,2,2,2.609739
"1048",2021,6,1,59,2,2,2.61
"1049",2021,11,1,59,2,2,2.609739
"1050",2021,2,2,91,2,8,21.1635
"1051",2020,11,2,91,2,8,13.197
"1052",2021,12,2,91,2,8,16.2995
"1053",2021,6,2,91,2,8,25.547
"1054",2022,1,2,91,2,8,10.084
"1055",2021,5,2,91,2,8,12.2145
"1056",2021,1,2,91,7,8,11.1565
"1057",2022,2,2,91,7,8,5.186
"1058",2022,2,6,91,2,6,252.7970595
"1059",2020,11,6,91,2,6,175.5
"1060",2020,9,3,91,2,5,8.285
"1061",2021,6,6,91,17,12,276.3135642
"1062",2021,11,6,91,17,12,480.1411092
"1063",2020,7,6,91,17,12,205.7154917
"1064",2021,12,6,91,17,12,368.6884114
"1065",2020,12,6,91,17,12,194.0270605
"1066",2021,5,2,91,17,12,328.24858
"1067",2021,8,2,91,17,12,248.9145
"1068",2021,11,2,91,17,12,262.0158802
"1069",2020,12,2,91,17,12,275.9714675
"1070",2020,11,2,91,17,12,180.142827
"1071",2021,7,2,91,17,12,263.6405
"1072",2020,8,2,91,17,12,211.0369984
"1073",2020,4,7,239,17,12,324.64
"1074",2020,10,7,239,3,7,22.1795
"1075",2020,6,7,522,6,5,5.1325
"1076",2020,3,7,522,6,5,5.1325
"1077",2020,9,7,522,17,12,114.8266474
"1078",2021,8,3,522,17,12,7.70231
"1079",2022,2,7,522,6,7,18.235
"1080",2021,4,7,522,6,7,15.1125
"1081",2021,8,7,522,6,2,10.585
"1082",2021,4,2,522,6,2,0
"1083",2021,1,7,522,6,2,24.3125
"1084",2021,9,1,68,17,12,183.9625
"1085",2021,12,1,68,17,12,19.015
"1086",2021,9,4,68,17,12,703.4565
"1087",2021,5,1,68,17,12,70.48
"1088",2020,10,1,68,17,12,63.925
"1089",2021,6,1,68,1,1,0
"1090",2021,10,4,68,11,1,392.385
"1091",2022,2,4,68,11,1,0
"1092",2022,2,4,68,1,1,0
"1093",2021,8,1,68,11,1,0
"1094",2021,12,4,68,8,1,0
"1095",2020,6,3,134,3,5,156.41
"1096",2021,10,3,134,3,5,127.5175
"1097",2022,2,3,134,3,5,130.8825
"1098",2020,10,3,134,2,5,0
"1099",2020,8,3,134,2,5,17.0275
"1100",2020,6,3,134,11,5,13.3825
"1101",2022,1,3,134,11,5,0
"1102",2020,12,1,134,17,12,157.81
"1103",2021,7,1,134,17,12,226.015
"1104",2020,10,3,134,17,12,401.6998329
"1105",2021,5,3,134,17,12,451.6261572
"1106",2020,4,2,134,17,12,163.396
"1107",2020,8,2,134,17,12,163.1865
"1108",2021,8,3,134,3,2,0
"1109",2020,7,2,134,2,2,40.22
"1110",2020,9,2,134,2,2,20.59
"1111",2020,7,3,134,3,2,38.4925
"1112",2020,6,1,134,3,2,21.6975
"1113",2021,12,1,134,3,2,44.055
"1114",2021,8,1,134,3,2,0
"1115",2020,4,1,134,3,2,0
"1116",2020,12,3,134,2,2,1.4725
"1117",2021,5,3,134,3,2,3.05
"1118",2021,8,3,825,1,5,0
"1119",2021,11,9,398,2,8,2.971
"1120",2022,1,9,398,17,12,113.83
"1121",2021,2,12,398,18,12,1.765
"1122",2020,8,12,398,18,12,1.765
"1123",2021,10,7,398,2,2,19.1265
"1124",2021,1,1,1154,17,12,1.4876022
"1125",2022,2,1,1154,17,12,0.695552
"1126",2021,6,10,1154,12,11,0.1177356
"1127",2022,2,1,93,1,12,5.275
"1128",2021,12,1,93,1,1,449.3216605
"1129",2020,9,1,32,17,12,23.1045
"1130",2021,2,1,32,7,1,21.38
"1131",2021,5,1,32,7,1,244.03
"1132",2021,6,1,32,7,1,85.94
"1133",2020,11,1,32,7,1,199.63
"1134",2021,4,1,32,7,1,21.38
"1135",2021,3,1,32,1,1,23.24
"1136",2020,10,1,197,17,12,22.119
"1137",2020,3,1,197,17,12,22.184
"1138",2022,2,1,197,17,12,222.64
"1139",2021,10,1,197,1,1,0
"1140",2021,7,7,253,17,12,300.1455
"1141",2020,7,7,253,17,12,440.705
"1142",2022,2,7,253,17,12,279.415922
"1143",2021,8,5,253,12,11,0
"1144",2020,9,5,253,12,11,0
"1145",2021,1,5,253,12,11,0
"1146",2021,12,5,253,12,11,0
"1147",2021,12,7,253,2,2,9.3175
"1148",2020,3,7,253,20,2,108.1075
"1149",2020,9,7,253,20,2,68.7375
"1150",2020,12,7,253,20,2,43.475
"1151",2020,10,7,253,20,2,39.225
"1152",2021,11,2,1156,17,12,3.64
"1153",2022,1,2,1156,17,12,51.3505
"1154",2021,8,1,1156,17,12,45.457524
"1155",2022,1,1,1156,17,12,64.3728075
"1156",2021,10,1,1156,17,12,9.830223
"1157",2020,9,1,1156,17,11,4.01
"1158",2020,3,3,567,17,12,5.3643525
"1159",2020,6,3,304,1,6,29.8625
"1160",2021,7,3,304,1,6,52.67
"1161",2021,11,3,304,17,12,98.105
"1162",2021,3,3,304,17,12,68.7865
"1163",2021,12,3,304,17,12,5.36727985
"1164",2021,2,5,304,17,12,46.06
"1165",2020,3,1,937,2,1,7.9135
"1166",2020,7,1,937,2,1,4.3435
"1167",2020,11,1,937,2,1,4.3435
"1168",2022,2,1,413,17,12,50.485
"1169",2021,12,3,499,3,5,71.69
"1170",2021,1,3,499,3,5,0
"1171",2020,11,3,499,3,5,0
"1172",2020,12,3,499,3,5,0
"1173",2020,4,6,499,3,5,1.979
"1174",2021,11,6,499,3,5,16.933
"1175",2021,9,6,499,3,5,9.405
"1176",2021,11,3,499,2,5,5.3375
"1177",2020,10,3,499,3,5,0
"1178",2021,9,3,499,17,12,30.49629025
"1179",2020,10,3,499,17,12,67.9713095
"1180",2020,8,3,499,17,12,2.70043
"1181",2021,12,1,411,17,12,1.7979115
"1182",2022,1,1,411,17,12,1.05218575
"1183",2021,10,1,411,17,12,2.3542365
"1184",2020,4,4,830,20,10,0
"1185",2021,9,7,208,6,8,10.795
"1186",2021,5,7,208,6,8,17.452
"1187",2021,6,7,208,17,12,485.6526656
"1188",2020,6,7,376,17,12,35.3698024
"1189",2021,8,7,376,17,12,6.32442675
"1190",2021,5,3,376,17,12,1.83705975
"1191",2020,12,2,376,17,12,9.3898149
"1192",2020,11,2,376,17,12,2.8405041
"1193",2020,3,2,376,17,12,15.92822
"1194",2020,8,2,376,17,12,7.797441
"1195",2021,2,2,376,17,12,3.9555887
"1196",2021,5,2,376,17,12,77.813681
"1197",2021,7,2,376,17,12,2.4811947
"1198",2021,8,2,376,17,12,1.61669355
"1199",2021,7,1,376,17,12,1.27958765
"1200",2021,8,1,376,17,12,2.37385525
"1201",2020,12,3,376,12,11,13.17675125
"1202",2021,5,3,376,12,11,12.054495
"1203",2022,2,3,376,12,11,0
"1204",2020,6,2,376,12,11,24.99
"1205",2020,4,2,376,12,11,13.5875
"1206",2021,1,2,376,12,11,8.695
"1207",2020,9,7,376,12,11,39.4430633
"1208",2020,12,7,376,12,11,26.09468625
"1209",2021,3,7,376,12,11,0.6925
"1210",2020,4,1,376,12,11,3.1068625
"1211",2021,8,2,376,12,11,0.091118
"1212",2020,3,1,376,12,11,22.0605
"1213",2020,8,1,376,12,11,8.6125
"1214",2021,2,2,376,12,11,5.9325
"1215",2021,7,3,376,12,11,1.161589
"1216",2022,1,1,376,12,11,4.675
"1217",2021,5,10,376,17,11,0.1177356
"1218",2022,2,4,663,17,12,19.69
"1219",2021,7,1,125,1,1,6.415
"1220",2020,8,1,125,1,1,13.0325
"1221",2020,7,1,570,6,7,0
"1222",2020,8,1,1005,17,10,17.865
"1223",2020,12,1,1005,26,12,73.68
"1224",2020,9,1,1005,26,12,232.1286548
"1225",2020,3,1,1005,26,12,11.0235
"1226",2020,11,1,1005,26,12,290.21
"1227",2021,6,1,1005,26,12,0
"1228",2021,10,1,1005,26,12,0
"1229",2021,2,1,1005,17,12,371.315
"1230",2020,11,1,1005,17,12,55.895
"1231",2021,8,1,1005,17,12,139.89
"1232",2021,8,1,1005,26,12,0
"1233",2021,2,1,1005,26,12,0
"1234",2020,11,1,1005,26,12,0
"1235",2020,9,1,1005,26,12,0
"1236",2021,12,1,1005,26,12,0.403172
"1237",2021,9,1,1005,26,12,0.172431
"1238",2021,3,1,1005,17,12,162.63
"1239",2021,5,1,1005,26,12,54.35
"1240",2022,2,1,1005,17,1,135.855334
"1241",2020,11,1,1005,17,1,537.7375
"1242",2021,6,1,1005,26,1,0
"1243",2020,4,1,1005,26,1,16.89
"1244",2020,10,1,1005,26,1,0
"1245",2021,5,1,1005,17,1,76.8
"1246",2021,10,1,1005,17,1,137.452778
"1247",2021,7,1,1157,17,12,17.561544
"1248",2021,8,1,1157,17,12,18.802476
"1249",2020,3,1,38,1,1,823.983
"1250",2020,12,1,38,1,1,1141.02
"1251",2022,2,7,87,17,12,6.657
"1252",2021,8,1,87,17,12,23.192711
"1253",2021,1,1,87,17,12,4.4628066
"1254",2021,10,2,87,17,12,8.4377056
"1255",2022,1,4,87,17,12,72.6602338
"1256",2021,9,1,87,12,11,19.1853624
"1257",2022,2,1,87,12,11,8.7496322
"1258",2021,9,2,87,12,11,0.48428375
"1259",2020,5,2,87,2,2,20.125
"1260",2021,4,3,130,2,6,3.105
"1261",2021,3,3,130,2,6,0
"1262",2021,1,3,130,2,5,79.32
"1263",2021,1,3,130,3,5,26.4475
"1264",2020,3,3,130,3,5,29.94
"1265",2020,10,3,130,6,5,17.6475
"1266",2021,11,3,130,6,5,33.0275
"1267",2021,6,3,130,6,5,6.7825
"1268",2021,9,3,130,3,5,10.355
"1269",2020,4,3,130,2,10,18.415
"1270",2021,2,7,130,10,10,0
"1271",2021,11,3,130,2,10,18.515
"1272",2021,1,7,130,20,10,9.87
"1273",2020,11,7,130,10,10,3.8725
"1274",2020,6,7,130,3,10,3.305
"1275",2020,7,3,130,6,10,2.4975
"1276",2021,2,3,130,6,10,2.0725
"1277",2022,1,3,130,6,10,2.925
"1278",2021,12,8,130,6,9,8.004
"1279",2021,5,2,130,17,12,1377.5115
"1280",2020,4,2,130,17,12,1385.485
"1281",2020,9,2,130,17,12,996.9275
"1282",2021,10,2,130,17,12,1644.18
"1283",2020,4,3,130,17,12,414.6239006
"1284",2020,9,3,130,17,12,394.2709924
"1285",2021,4,3,130,17,12,662.1540321
"1286",2022,2,7,130,17,12,27.025
"1287",2021,9,7,130,17,12,72.4875
"1288",2020,10,8,130,17,12,3.28093045
"1289",2021,4,8,130,17,12,7.0541291
"1290",2022,2,8,130,17,12,5.8109358
"1291",2020,10,2,130,6,2,50.355
"1292",2021,8,7,130,2,2,18.5375
"1293",2021,3,2,130,2,2,41.685
"1294",2020,5,2,130,2,2,172.0225
"1295",2020,4,2,130,2,2,146.75
"1296",2021,1,2,130,6,2,60.8575
"1297",2020,8,3,130,20,2,7.14
"1298",2020,3,3,130,20,2,13.955
"1299",2021,11,3,130,2,2,0
"1300",2022,2,3,130,2,2,0
"1301",2020,5,3,130,2,2,5.8
"1302",2021,6,1,8,17,12,829.2135
"1303",2020,8,1,8,17,12,1000.923
"1304",2021,2,1,8,17,12,953.788
"1305",2021,3,1,8,17,12,926.576
"1306",2021,5,1,8,17,12,1749.659
"1307",2020,10,1,8,17,12,1144.4015
"1308",2022,2,1,8,17,12,3795.5395
"1309",2020,6,1,8,1,1,245.56
"1310",2020,11,1,8,1,1,436.66
"1311",2020,4,7,449,12,11,1.2112415
"1312",2021,1,1,449,17,11,18.9935645
"1313",2021,6,10,449,12,11,0.2354712
"1314",2020,9,1,449,7,2,47.47
"1315",2020,8,1,221,1,1,8.64
"1316",2020,11,7,137,1,10,2.295
"1317",2020,12,7,137,17,12,1154.9185
"1318",2021,11,7,137,17,12,376.7622316
"1319",2021,6,7,137,17,12,869.7927596
"1320",2021,10,7,137,17,12,612.3852758
"1321",2021,3,7,137,26,12,92.605
"1322",2021,4,7,137,26,12,99.115
"1323",2020,10,7,137,1,1,552.705
"1324",2021,1,7,137,1,1,337.2996485
"1325",2021,12,7,137,1,2,19.655
"1326",2020,8,7,137,1,2,0
"1327",2021,1,7,137,1,2,7.3275
"1328",2021,3,6,178,4,5,1.7985
"1329",2020,10,3,780,1,5,7.78
"1330",2020,12,3,780,1,10,14.4175
"1331",2021,1,3,780,1,10,0
"1332",2020,10,1,602,3,1,38.52
"1333",2020,9,6,861,6,5,0
"1334",2022,2,8,854,7,9,8.516
"1335",2022,1,8,854,7,9,8.516
"1336",2020,4,7,144,17,12,4076.387052
"1337",2020,3,7,144,17,12,4131.258131
"1338",2020,9,7,144,17,12,1329.86789
"1339",2021,8,7,144,17,12,796.0459992
"1340",2021,11,7,144,17,12,2126.380411
"1341",2022,1,7,144,17,12,1480.755443
"1342",2022,2,7,144,17,12,1345.364385
"1343",2022,2,7,144,6,12,0
"1344",2021,2,2,144,17,12,504.3965
