"","year","month","plant_ID","customer_ID","market_code","material_type_ID","booked_tons"
"648",2020,1,7,29,6,7,2032.829212
"649",2021,2,3,67,2,6,2029.425
"650",2018,8,2,26,2,2,2029.33202
"651",2019,10,1,24,2,1,2025.642289
"652",2018,1,1,20,1,1,2025.25
"653",2021,1,7,37,6,2,2023.3435
"654",2019,11,1,11,1,1,2022.05
"655",2019,5,1,10,1,1,2021.2675
"656",2018,3,6,24,2,6,2017.901097
"657",2018,2,7,29,6,7,2016.97484
"658",2018,10,5,21,3,2,2015.455
"659",2019,12,7,37,6,2,2015.165
"660",2018,4,1,60,1,1,2014.495
"661",2019,1,5,81,11,1,2014.39
"662",2020,4,1,8,1,1,2013.92
"663",2020,7,1,8,1,1,2013.81
"664",2020,6,6,44,2,6,2010.15
"665",2019,8,6,48,9,6,2008.6925
"666",2020,3,2,9,5,4,2008.51
"667",2018,10,3,35,2,6,2008.0975
"668",2018,1,6,24,2,6,2004.955655
"669",2019,5,1,5,4,1,2004.3325
"670",2021,7,7,29,6,7,2004.326356
"671",2020,5,1,8,1,1,2002.3
"672",2020,11,1,32,7,1,2000.8135
"673",2019,11,1,8,1,1,1997.9
"674",2019,10,1,20,1,1,1995.42
"675",2021,3,1,25,1,1,1989.75
"676",2021,4,7,84,6,8,1989.014475
"677",2018,7,6,24,2,6,1986.289684
"678",2019,11,1,45,6,1,1986.041
"679",2021,4,4,3,2,1,1985.1505
"680",2018,4,2,26,2,2,1982.290728
"681",2022,1,1,18,1,1,1980
"682",2018,10,2,24,2,2,1977.534619
"683",2019,10,1,11,1,1,1977.27
"684",2019,2,6,24,2,6,1977.2286
"685",2020,4,1,10,1,1,1973.715
"686",2021,9,11,93,1,1,1973.498
"687",2019,10,3,24,2,2,1973.119936
"688",2018,8,1,20,1,1,1971.04
"689",2019,8,7,2,2,2,1970.366055
"690",2018,7,1,19,6,1,1969.422
"691",2021,12,1,24,2,1,1968.849517
"692",2019,11,1,13,6,4,1968.58
"693",2019,12,2,9,5,4,1968.28
"694",2020,1,1,24,2,2,1967.2882
"695",2020,10,5,21,3,2,1964.77
"696",2018,6,1,24,2,2,1960.343
"697",2020,3,1,3,2,2,1959.311
"698",2019,4,1,1,1,1,1956.81
"699",2020,4,1,14,7,1,1956.05
"700",2019,3,7,29,6,7,1955.675225
"701",2021,7,4,3,2,1,1954.602
"702",2018,9,6,48,9,6,1954.0675
"703",2020,12,1,16,1,4,1950.3875
"704",2019,6,3,28,2,6,1946.435
"705",2019,2,1,10,1,1,1943.85
"706",2018,9,2,26,2,2,1942.141777
"707",2019,6,7,29,6,7,1938.517111
"708",2020,8,2,15,7,2,1936.655
"709",2019,8,6,24,2,6,1933.156505
"710",2019,10,1,2,2,2,1932.909444
"711",2021,2,7,2,2,2,1932.588479
"712",2019,1,1,25,1,1,1931.1625
"713",2019,12,1,36,1,1,1927.45
"714",2020,11,7,29,6,7,1924.384344
"715",2018,4,2,40,3,8,1923.769
"716",2019,6,1,11,1,1,1921.62
"717",2020,6,1,5,4,1,1920.79
"718",2019,3,1,10,1,1,1918.108
"719",2021,1,1,60,1,1,1917.6375
"720",2020,2,1,14,7,1,1917.525
"721",2020,1,1,16,1,4,1916.889
"722",2020,7,1,11,1,1,1914.75
"723",2018,3,1,14,7,1,1913.82
"724",2020,12,1,24,2,2,1913.197276
"725",2020,10,1,39,1,1,1910.7835
"726",2018,1,1,78,6,1,1909.121
"727",2021,12,2,24,2,2,1909.08804
"728",2019,8,1,5,4,1,1904.9625
"729",2021,12,5,21,3,2,1902.2835
"730",2018,10,1,20,1,1,1902.16
"731",2019,4,1,30,1,1,1901.84
"732",2019,12,2,31,2,2,1899.8075
"733",2020,7,3,24,2,2,1894.406633
"734",2020,4,7,29,6,7,1892.980562
"735",2021,3,3,28,2,6,1891.548
"736",2019,11,1,1,1,1,1891.3
"737",2021,2,2,24,2,2,1887.705026
"738",2019,5,1,24,2,2,1886.625
"739",2020,2,7,29,6,7,1885.003693
"740",2018,1,2,15,7,2,1883.96
"741",2019,12,1,6,1,1,1882.4335
"742",2020,7,7,2,2,2,1878.774624
"743",2021,3,5,21,3,2,1876.2175
"744",2020,8,2,4,3,3,1870.6663
"745",2019,1,2,24,2,2,1869.106514
"746",2021,7,1,14,7,1,1868.4
"747",2019,4,2,31,2,2,1868.1625
"748",2018,4,1,5,4,1,1865.6025
"749",2019,4,6,44,2,6,1864.7835
"750",2020,8,1,39,1,1,1863.7925
"751",2020,12,7,29,6,7,1861.685573
"752",2020,2,3,28,2,6,1861.5725
"753",2018,3,1,61,4,1,1861.4925
"754",2019,12,1,8,1,1,1859.19
"755",2018,9,3,35,2,6,1858.93
"756",2018,7,1,20,1,1,1858.27
"757",2019,3,5,21,3,2,1855.79
"758",2019,2,5,21,3,2,1855.4375
"759",2021,5,1,5,4,1,1854.4375
"760",2021,5,4,3,2,1,1853.274
"761",2021,5,6,44,2,6,1851.488
"762",2019,5,2,50,3,8,1850.9182
"763",2018,2,1,10,1,1,1847.5075
"764",2018,12,1,10,1,1,1843.385
"765",2019,2,2,40,3,8,1841.854301
"766",2021,6,7,29,6,7,1840.083914
"767",2020,2,6,44,2,6,1840.043
"768",2020,6,2,24,2,2,1835.096071
"769",2021,5,7,2,2,2,1831.513343
"770",2018,6,1,2,2,1,1830.427955
"771",2020,10,1,16,1,4,1829.4865
"772",2018,6,2,59,2,2,1827.55
"773",2018,4,7,51,6,1,1827.1895
"774",2021,1,11,93,1,1,1826.86
"775",2018,2,1,20,1,1,1823.86
"776",2018,2,1,24,2,2,1821.5405
"777",2020,4,1,45,6,1,1820.044
"778",2020,12,3,24,2,5,1819.584159
"779",2020,3,1,16,1,4,1818.8165
"780",2018,3,2,59,2,2,1817.326
"781",2018,5,1,16,1,4,1816.831
"782",2021,3,4,3,2,1,1815.9835
"783",2019,7,1,16,1,4,1815.1555
"784",2018,1,7,72,7,2,1811.6845
"785",2018,4,3,35,2,6,1810.5175
"786",2021,6,2,4,3,3,1808.2283
"787",2019,1,6,44,2,6,1806.6615
"788",2020,5,1,16,1,4,1803.1815
"789",2020,6,2,31,2,2,1802.4505
"790",2020,1,1,13,6,4,1800.73
"791",2020,11,1,14,7,1,1799.05
"792",2021,3,6,24,2,6,1796.693694
"793",2021,8,1,5,4,1,1795.4625
"794",2019,8,3,55,2,6,1789.708348
"795",2018,10,1,11,1,1,1788.35
"796",2021,11,2,74,2,3,1787.9306
"797",2021,10,2,26,2,2,1785.355381
"798",2020,8,7,37,6,2,1783.609
"799",2020,11,1,18,1,1,1782.2
"800",2022,1,1,2,2,1,1778.996293
"801",2022,1,7,3,2,2,1778.5575
"802",2019,6,1,12,1,1,1777.72
"803",2021,8,3,28,2,5,1777.5015
"804",2021,10,7,3,2,2,1776.6925
"805",2021,1,7,52,10,2,1774.5275
"806",2021,11,2,26,2,2,1774.300184
"807",2021,9,7,131,2,2,1773.68398
"808",2021,8,5,21,3,2,1772.104
"809",2018,3,1,20,1,1,1771.36
"810",2021,1,1,24,2,2,1768.536634
"811",2018,8,6,44,2,6,1768.5205
"812",2019,4,1,10,1,1,1768.235
"813",2021,1,5,69,1,1,1766.2525
"814",2019,6,6,48,9,6,1765.725
"815",2018,11,2,31,2,2,1764.509
"816",2019,11,2,15,7,2,1764.19
"817",2019,5,1,20,1,1,1763.66
"818",2019,3,1,62,7,1,1763.11
"819",2018,5,1,13,6,4,1761.91
"820",2019,3,1,24,2,2,1760.56
"821",2018,4,5,21,3,2,1757.75
"822",2020,6,7,37,6,2,1756.7775
"823",2020,4,7,73,7,6,1755.623
"824",2018,7,7,37,6,2,1755.525
"825",2021,9,4,22,1,1,1754.73
"826",2018,1,2,5,4,1,1753.69
"827",2019,1,3,28,2,6,1750.995
"828",2021,2,3,28,2,6,1750.3045
"829",2020,11,4,89,2,10,1746
"830",2021,7,1,90,7,1,1744.58
"831",2021,1,7,29,6,7,1742.993785
"832",2018,1,2,26,2,2,1741.372872
"833",2020,4,3,24,2,2,1740.445805
"834",2020,10,1,13,6,4,1740.24
"835",2018,1,2,50,3,8,1737.342799
"836",2020,9,1,43,1,1,1736.725
"837",2020,12,2,24,2,2,1736.713433
"838",2021,8,3,24,2,2,1736.644257
"839",2018,1,8,42,2,9,1732.67958
"840",2018,7,3,24,2,2,1729.928822
"841",2018,1,1,14,7,1,1729.34
"842",2018,6,2,31,2,2,1729.046
"843",2020,11,1,41,11,1,1728.8365
"844",2021,6,7,2,2,2,1725.08436
"845",2019,8,1,20,1,1,1723.66
"846",2021,12,4,24,2,1,1722.7375
"847",2018,11,2,59,2,2,1722.505
"848",2020,1,7,2,2,2,1718.082809
"849",2019,12,1,10,1,1,1716.5925
"850",2019,10,1,47,8,1,1715.54
"851",2020,11,1,25,1,1,1715.3465
"852",2021,8,2,24,2,2,1714.257801
"853",2020,7,3,35,2,6,1712.2375
"854",2020,11,2,50,3,8,1708.88952
"855",2019,5,3,35,2,6,1708.3825
"856",2020,6,7,2,2,2,1708.16884
"857",2020,4,1,11,1,1,1707.49
"858",2019,1,1,24,2,2,1705.772
"859",2019,1,1,2,2,1,1705.482217
"860",2020,12,2,26,2,2,1700.911543
"861",2018,10,11,4,3,3,1698.893829
"862",2021,3,2,59,2,2,1697.905
"863",2019,11,1,7,1,1,1697.832
"864",2018,6,1,19,6,1,1696.8255
"865",2020,10,1,24,2,2,1696.368047
"866",2019,5,11,4,3,3,1694.683736
"867",2020,5,1,3,2,2,1692.189
"868",2020,8,2,131,2,2,1691.147695
"869",2021,10,1,11,1,1,1689.95
"870",2021,3,1,20,1,1,1686.87
"871",2021,5,4,89,2,10,1683
"872",2020,11,2,31,2,2,1682.142
"873",2020,11,1,16,1,4,1682.0065
"874",2021,1,1,24,2,1,1680.986739
"875",2018,6,5,21,3,2,1680.0375
"876",2020,5,7,29,6,7,1679.31202
"877",2021,1,7,3,2,2,1679.2725
"878",2019,12,1,16,1,4,1678.5445
"879",2021,1,6,44,2,6,1678.072
"880",2020,7,1,24,2,1,1676.780397
"881",2019,4,6,48,9,6,1675.066
"882",2021,11,2,24,2,2,1674.511263
"883",2020,11,4,23,7,2,1673
"884",2020,8,1,24,2,2,1672.372347
"885",2021,1,1,41,1,1,1670.865
"886",2018,3,4,109,7,1,1668.954
"887",2019,10,6,44,2,6,1668.1675
"888",2021,7,1,7,1,1,1667.275
"889",2021,9,4,3,2,1,1665.5295
"890",2022,1,6,24,2,6,1664.40715
"891",2019,2,1,11,1,1,1662.65
"892",2019,2,1,45,6,1,1660.977
"893",2022,1,2,196,3,8,1658.2896
"894",2021,7,2,4,3,3,1658.1217
"895",2018,11,1,3,2,2,1657.269
"896",2020,9,1,24,2,1,1656.945584
"897",2021,8,7,29,6,7,1656.455385
"898",2021,9,1,2,2,2,1655.472843
"899",2019,3,1,14,7,1,1651.61
"900",2021,9,2,40,3,8,1649.093
"901",2018,10,1,2,2,1,1648.077587
"902",2019,7,1,46,1,1,1646.0835
"903",2021,9,2,24,2,2,1645.831913
"904",2018,3,1,19,6,1,1643.405
"905",2021,3,2,26,2,2,1636.853259
"906",2021,8,7,37,6,2,1635.346
"907",2019,3,1,5,4,1,1634.87
"908",2019,4,7,51,6,1,1634.805
"909",2019,8,5,21,3,2,1633.0525
"910",2019,3,1,11,1,1,1631.51
"911",2019,8,1,24,2,1,1627.485854
"912",2020,7,2,4,3,3,1627.3577
"913",2019,6,6,24,2,6,1626.740178
"914",2021,5,4,23,7,2,1625.86
"915",2021,9,1,11,1,1,1625.425
"916",2019,4,11,4,3,3,1624.796612
"917",2020,7,7,29,6,7,1624.041391
"918",2018,8,2,24,2,2,1623.993959
"919",2021,11,3,24,2,2,1623.220107
"920",2021,3,1,24,2,2,1619.762638
"921",2020,10,7,84,6,8,1619.440885
"922",2020,1,3,28,2,6,1616.155
"923",2019,10,6,53,9,6,1616.144086
"924",2018,11,2,24,2,2,1615.011353
"925",2020,1,6,24,2,6,1614.264431
"926",2018,11,1,24,2,2,1613.125
"927",2020,2,1,16,1,4,1609.593
"928",2018,6,1,14,7,1,1609.36
"929",2018,8,1,10,1,1,1606.268
"930",2021,9,1,3,2,2,1603.213
"931",2020,5,1,3,2,1,1602.8775
"932",2020,11,3,3,2,6,1599.9175
"933",2019,6,1,25,1,1,1599.9005
"934",2018,8,5,21,3,2,1599.505
"935",2021,1,7,33,8,2,1596.1425
"936",2020,7,6,24,2,6,1595.944048
"937",2019,8,2,24,2,2,1595.631246
"938",2020,8,6,24,2,6,1593.593821
"939",2020,9,2,24,2,2,1586.068666
"940",2018,10,7,2,2,2,1585.946387
"941",2021,9,2,26,2,2,1585.769785
"942",2019,4,7,29,6,7,1585.766126
"943",2021,11,1,24,2,1,1584.467103
"944",2019,10,1,24,2,2,1584.173
"945",2018,2,7,103,6,7,1582.335435
"946",2019,9,3,24,2,2,1582.124849
"947",2020,6,11,4,3,3,1579.618773
"948",2018,9,5,21,3,2,1578.88
"949",2019,9,3,28,2,6,1577.4325
"950",2018,6,2,40,3,8,1577.416
"951",2022,1,3,28,2,6,1576.7155
"952",2020,2,6,48,9,6,1576.3205
"953",2019,11,3,24,2,2,1575.955969
"954",2019,2,1,24,2,2,1575.819
"955",2018,11,3,35,2,6,1575.735
"956",2018,11,1,19,6,1,1572.552
"957",2020,3,1,13,6,4,1571.6
"958",2018,8,2,50,3,8,1571.1046
"959",2019,9,6,24,2,6,1569.5199
"960",2018,7,11,4,3,3,1568.968534
"961",2020,7,5,21,3,2,1567.9475
"962",2020,2,1,32,7,1,1567.87
"963",2020,9,3,24,2,5,1565.041598
"964",2018,1,6,63,2,5,1564.124536
"965",2019,9,5,21,3,2,1563.76
"966",2018,3,1,1,1,1,1563.4055
"967",2019,6,1,20,1,1,1562.58
"968",2018,10,7,52,10,2,1562.3825
"969",2019,9,2,24,2,2,1562.248912
"970",2020,9,2,130,2,2,1560.1425
"971",2021,10,1,14,7,1,1559.33
"972",2021,2,1,39,1,1,1557.5625
"973",2019,7,3,24,2,6,1557.2995
"974",2019,10,1,5,4,1,1556.51
"975",2021,11,7,2,2,2,1556.314025
"976",2019,2,1,93,1,1,1555.3455
"977",2019,1,5,21,3,2,1554.925
"978",2021,6,2,26,2,2,1553.469407
"979",2020,8,1,24,2,1,1552.868632
"980",2021,2,6,35,2,6,1551.4175
"981",2018,7,7,29,6,7,1551.059097
"982",2020,3,1,5,4,1,1549.4725
"983",2021,8,3,28,2,6,1548.4125
"984",2020,1,2,26,2,2,1548.406546
"985",2021,4,1,110,1,1,1546.588
"986",2019,8,2,31,2,2,1546.4125
"987",2018,1,1,1,1,1,1546.1125
"988",2019,8,3,35,2,6,1544.743
"989",2020,12,1,18,1,1,1541.125
"990",2018,10,2,50,3,8,1541.00171
"991",2019,5,1,30,1,1,1540.45
"992",2018,6,2,26,2,2,1540.256139
"993",2021,6,1,20,1,1,1539.94
"994",2019,7,1,24,2,2,1539.7135
"995",2018,9,2,50,3,8,1539.55
"996",2020,1,1,14,7,1,1539.395
"997",2022,1,1,7,1,1,1539.33
"998",2020,1,3,24,2,2,1539.081547
"999",2018,5,1,14,7,1,1539.012
"1000",2019,5,1,11,1,1,1538.595
"1001",2021,8,7,2,2,2,1536.283714
"1002",2018,12,5,21,3,2,1535.735
"1003",2021,7,5,21,3,2,1534.8775
"1004",2020,11,5,69,1,1,1534.085
"1005",2018,4,1,2,2,1,1532.765377
"1006",2020,5,1,14,7,1,1532.61
"1007",2021,12,1,20,1,1,1528.585
"1008",2018,9,1,16,1,4,1528.3565
"1009",2020,9,1,135,6,1,1526.59
"1010",2020,7,6,44,2,6,1525.645
"1011",2022,1,2,31,2,2,1524.65
"1012",2019,12,6,24,2,6,1522.629624
"1013",2022,2,7,2,2,2,1521.922462
"1014",2020,9,5,21,3,2,1520.665
"1015",2019,11,3,28,2,6,1520.36
"1016",2021,12,1,11,1,1,1520.255
"1017",2020,6,1,41,11,1,1520.089
"1018",2018,10,3,17,2,5,1518.956415
"1019",2021,10,2,24,2,2,1517.182462
"1020",2018,3,8,42,2,9,1516.627343
"1021",2018,10,3,24,2,2,1514.091836
"1022",2019,1,3,35,2,6,1512.63
"1023",2020,6,4,112,1,1,1509.2545
"1024",2021,9,5,21,3,2,1508.5505
"1025",2018,9,11,4,3,3,1508.160246
"1026",2020,12,1,39,1,1,1507.9425
"1027",2022,2,3,24,2,2,1507.72594
"1028",2021,6,1,24,2,2,1504.35413
"1029",2020,7,2,24,2,2,1504.285956
"1030",2022,1,7,1,1,2,1503.34
"1031",2020,7,2,66,2,2,1502.01
"1032",2021,9,7,2,2,2,1500.86785
"1033",2021,2,1,24,2,2,1500.11699
"1034",2020,12,1,24,2,1,1500.113298
"1035",2021,7,2,26,2,2,1498.555744
"1036",2019,4,3,24,2,2,1497.347758
"1037",2021,8,1,24,2,2,1496.193026
"1038",2021,8,2,26,2,2,1493.701167
"1039",2020,5,1,13,6,4,1492.5
"1040",2019,2,3,28,2,6,1491.1175
"1041",2019,4,2,24,2,2,1489.495794
"1042",2020,11,1,5,4,1,1489.162
"1043",2020,10,5,69,1,1,1488.9825
"1044",2019,7,3,35,2,6,1485.43
"1045",2021,6,1,46,1,1,1485.2985
"1046",2018,10,1,78,6,1,1484.96
"1047",2020,6,1,16,1,4,1484.21
"1048",2019,9,7,37,6,2,1483.005
"1049",2019,1,3,24,2,6,1482.3005
"1050",2018,5,1,19,6,1,1480.395
"1051",2019,2,2,26,2,2,1480.017821
"1052",2018,11,2,26,2,2,1479.478086
"1053",2019,7,1,25,1,1,1478.545
"1054",2019,3,1,78,6,1,1478.084
"1055",2020,2,1,46,1,1,1475.96
"1056",2018,3,2,40,3,8,1474.788
"1057",2018,11,1,2,2,1,1471.378893
"1058",2019,11,5,21,3,2,1471.1825
"1059",2020,2,1,25,1,1,1469.9705
"1060",2018,3,1,46,1,1,1469.585
"1061",2020,7,7,37,6,2,1469.181
"1062",2019,10,1,8,1,1,1468.41
"1063",2019,11,3,35,2,6,1467.03
"1064",2020,7,1,14,7,1,1466.18
"1065",2019,8,2,50,3,8,1466.11384
"1066",2018,3,2,26,2,2,1464.485176
"1067",2020,10,1,5,4,1,1463.481
"1068",2021,4,2,26,2,2,1462.681031
"1069",2020,7,1,18,1,1,1462.5025
"1070",2020,10,2,26,2,2,1461.083591
"1071",2019,3,1,20,1,1,1461.03
"1072",2020,4,2,24,2,2,1460.539033
"1073",2018,7,2,2,2,2,1459.222499
"1074",2021,12,2,76,5,8,1458.9874
"1075",2021,2,2,26,2,2,1457.854544
"1076",2019,7,3,28,2,6,1455.93
"1077",2021,11,1,242,1,1,1452.795
"1078",2020,4,1,13,6,4,1451.55
"1079",2018,10,3,24,2,6,1451.4575
"1080",2018,1,6,56,2,6,1451.12
"1081",2022,1,7,65,5,10,1450.965
"1082",2022,1,6,63,2,5,1449.573001
"1083",2019,1,7,37,6,2,1449.1525
"1084",2022,1,1,20,1,1,1448.745
"1085",2018,5,11,4,3,3,1447.555792
"1086",2019,2,7,29,6,7,1447.326091
"1087",2020,3,2,4,3,3,1444.9644
"1088",2018,7,6,48,9,6,1444.5345
"1089",2020,4,11,93,1,1,1441.63
"1090",2020,12,7,3,2,2,1441.593
"1091",2019,7,3,24,2,2,1441.027897
"1092",2020,9,2,31,2,2,1438.545
"1093",2021,10,9,49,8,8,1436.95383
"1094",2019,3,1,16,1,4,1435.3905
"1095",2018,9,2,2,2,2,1434.443003
"1096",2021,5,7,84,6,8,1434.03707
"1097",2020,12,1,36,1,1,1433.85
"1098",2022,1,3,28,2,5,1433.222
"1099",2018,1,1,45,6,1,1431.9805
"1100",2018,1,3,28,2,6,1431.6575
"1101",2019,1,1,20,1,1,1431.58
"1102",2020,4,2,26,2,2,1431.489532
"1103",2019,1,7,29,6,7,1431.038773
"1104",2019,8,1,25,1,1,1430.8945
"1105",2019,5,1,13,6,4,1430.69
"1106",2020,10,1,41,1,1,1430.394
"1107",2021,8,1,108,16,1,1429.214
"1108",2019,10,7,37,6,2,1429.1175
"1109",2019,6,5,21,3,2,1428.2275
"1110",2019,11,6,44,2,6,1427.811
"1111",2018,1,11,4,3,3,1427.748564
"1112",2021,3,5,81,11,1,1425.95
"1113",2019,1,2,31,2,2,1423.6925
"1114",2019,11,1,24,2,2,1422.6275
"1115",2020,9,2,26,2,2,1422.100024
"1116",2019,8,1,11,1,1,1420.66
"1117",2018,4,11,4,3,3,1419.351242
"1118",2018,1,1,24,2,1,1419.2965
"1119",2022,1,1,1,1,1,1418.835
"1120",2021,12,1,2,2,1,1418.81706
"1121",2020,8,1,14,7,1,1414.5
"1122",2021,2,7,92,2,2,1413.933
"1123",2018,5,1,46,1,1,1413.085
"1124",2018,11,3,28,2,6,1412.9775
"1125",2018,8,1,14,7,1,1411.96
"1126",2018,4,3,24,2,6,1411.7825
"1127",2021,5,6,63,2,5,1410.625617
"1128",2020,6,5,21,3,2,1410.1625
"1129",2020,12,2,130,2,2,1410.151
"1130",2018,10,7,29,6,7,1410.086583
"1131",2019,3,3,24,2,6,1407.9735
"1132",2021,3,7,37,6,2,1405.85
"1133",2019,5,2,40,3,8,1404.5502
"1134",2020,10,1,8,1,1,1404.19
"1135",2018,2,2,34,13,2,1403.9325
"1136",2020,8,11,93,1,1,1402.81
"1137",2020,6,3,24,2,2,1401.388061
"1138",2019,4,6,24,2,6,1400.20985
"1139",2021,10,6,44,2,6,1399.8325
"1140",2018,8,7,47,8,1,1399.76
"1141",2019,10,7,2,2,2,1399.182429
"1142",2020,11,4,50,3,2,1397.5365
"1143",2021,12,7,29,6,7,1397.535651
"1144",2021,11,9,49,8,8,1396.65111
"1145",2019,1,7,2,2,2,1395.165948
"1146",2018,4,1,178,7,1,1394.2945
"1147",2020,3,1,24,2,2,1392.6665
"1148",2018,8,1,19,6,1,1391.517
"1149",2020,12,6,24,2,6,1390.28335
"1150",2021,7,2,24,2,2,1389.225955
"1151",2018,2,6,44,2,6,1388.2245
"1152",2018,2,1,47,8,1,1386.1775
"1153",2020,3,1,14,7,1,1385.9
"1154",2021,1,6,63,2,5,1384.943287
"1155",2022,1,1,25,1,1,1382
"1156",2019,11,1,32,7,1,1379.2
"1157",2019,11,1,12,1,1,1378.45
"1158",2018,12,1,24,2,2,1378.3305
"1159",2019,8,2,66,2,2,1378.02
"1160",2021,1,3,24,2,2,1377.780156
"1161",2019,10,2,5,4,1,1376.9895
"1162",2019,1,11,4,3,3,1376.936053
"1163",2021,6,1,41,1,1,1376.5175
"1164",2021,3,1,24,2,1,1375.291112
"1165",2019,10,5,21,3,2,1373.945
"1166",2018,5,2,24,2,2,1373.189778
"1167",2018,1,2,59,2,2,1372.01
"1168",2020,12,2,9,5,4,1372.01
"1169",2018,7,6,63,2,5,1371.833402
"1170",2021,6,7,65,5,10,1371.455
"1171",2019,4,1,20,1,1,1369.25
"1172",2018,7,2,24,2,2,1368.626081
"1173",2019,4,1,24,2,2,1367.2275
"1174",2019,3,11,4,3,3,1366.744091
"1175",2019,11,7,29,6,7,1366.330292
"1176",2019,7,1,105,1,1,1365.715
"1177",2019,8,6,44,2,6,1365.31
"1178",2020,1,7,1,1,2,1365.2025
"1179",2020,9,1,13,6,4,1364.34
"1180",2019,12,11,4,3,3,1363.545805
"1181",2019,3,2,26,2,2,1363.462026
"1182",2020,1,1,19,6,1,1362.8215
"1183",2020,7,1,32,7,1,1362.45
"1184",2020,3,1,7,1,1,1361.033
"1185",2019,6,11,4,3,3,1360.967923
"1186",2021,4,5,69,1,1,1360.2475
"1187",2018,6,2,69,1,3,1360.235
"1188",2018,1,3,24,2,2,1358.488927
"1189",2020,11,6,24,2,6,1357.177587
"1190",2019,8,3,24,2,2,1355.583698
"1191",2018,1,3,24,2,6,1354.8925
"1192",2018,5,3,24,2,2,1353.919387
"1193",2018,8,1,39,1,1,1353.0235
"1194",2018,12,1,11,1,1,1352.69
"1195",2019,1,1,11,1,1,1352.59
"1196",2018,3,2,24,2,2,1351.113787
"1197",2018,12,3,24,2,2,1350.899544
"1198",2018,5,3,24,2,6,1347.76
"1199",2020,10,7,65,5,10,1346.325
"1200",2018,9,2,24,2,2,1344.686102
"1201",2022,1,7,37,6,2,1344.5
"1202",2019,7,1,10,1,1,1344.375
"1203",2018,11,11,4,3,3,1343.768234
"1204",2018,9,1,20,1,1,1343.66
"1205",2019,11,1,16,1,4,1342.848
"1206",2018,7,3,28,2,6,1342.7325
"1207",2021,5,2,26,2,2,1342.527214
"1208",2020,6,7,71,2,10,1342.328
"1209",2020,11,1,6,1,1,1341.0905
"1210",2020,10,3,28,2,6,1340.096
"1211",2021,2,1,18,1,1,1339.49
"1212",2018,2,7,58,2,2,1339.1795
"1213",2021,11,1,20,1,1,1337.03
"1214",2019,1,2,59,2,2,1336.795
"1215",2020,9,6,24,2,6,1335.0871
"1216",2019,1,5,69,1,1,1333.72
"1217",2021,5,5,21,3,2,1333.7175
"1218",2018,11,1,16,1,4,1332.9145
"1219",2018,6,3,37,6,10,1328.6105
"1220",2020,11,3,24,2,2,1327.11201
"1221",2019,2,1,34,4,1,1325.2025
"1222",2019,2,1,2,2,1,1325.188588
"1223",2021,2,1,90,1,1,1324.41
"1224",2020,7,1,22,1,1,1324.305
"1225",2019,2,1,16,1,4,1323.065
"1226",2020,3,7,65,5,10,1322.6835
"1227",2021,10,5,21,3,2,1322.224
"1228",2020,10,3,24,2,2,1321.849786
"1229",2018,2,11,4,3,3,1321.062458
"1230",2020,5,1,36,1,1,1320.6275
"1231",2019,7,1,83,1,1,1319.753
"1232",2018,6,11,4,3,3,1319.674662
"1233",2020,1,3,35,2,6,1319.5075
"1234",2019,7,11,4,3,3,1319.027612
"1235",2018,12,6,44,2,6,1318.0695
"1236",2020,10,1,20,1,1,1318.01
"1237",2019,5,3,28,2,6,1317.4125
"1238",2019,12,1,24,2,2,1315.2285
"1239",2019,12,1,25,1,1,1312.7645
"1240",2020,1,1,45,6,1,1312.631
"1241",2019,4,1,68,7,1,1310.73
"1242",2019,5,3,24,2,6,1307.9465
"1243",2021,5,1,20,1,1,1307.86
"1244",2020,9,3,55,2,6,1306.130871
"1245",2020,9,1,36,1,1,1306
"1246",2021,8,7,140,6,2,1305.695
"1247",2020,9,3,24,2,2,1304.900585
"1248",2021,4,1,60,1,1,1303.6175
"1249",2019,6,11,64,2,9,1303.117
"1250",2020,4,1,20,1,1,1302.76
"1251",2019,7,1,2,2,1,1302.428466
"1252",2018,12,1,19,6,1,1301.8775
"1253",2021,1,1,2,2,1,1300.438381
"1254",2018,9,1,10,1,1,1298.86
"1255",2019,7,1,5,4,1,1298.33
"1256",2019,3,3,35,2,6,1297.9875
"1257",2022,1,2,26,2,2,1296.81468
"1258",2022,1,3,26,2,2,1296.63549
"1259",2019,3,3,24,2,2,1294.265904
"1260",2018,4,2,15,7,2,1293.825
"1261",2018,2,3,35,2,6,1293.1725
"1262",2021,6,3,28,2,5,1292.8645
"1263",2021,7,3,28,2,6,1292.7125
"1264",2021,12,9,49,8,8,1292.634425
"1265",2019,3,2,24,2,2,1291.665759
"1266",2019,10,4,23,7,2,1291.07
"1267",2020,5,1,30,1,1,1290.21
"1268",2021,5,5,81,11,1,1288.895
"1269",2019,9,1,24,2,2,1287.035
"1270",2019,5,1,2,2,1,1286.67326
"1271",2019,6,7,2,2,2,1286.637492
"1272",2021,10,3,24,2,2,1286.117994
"1273",2018,8,7,37,6,2,1286.114
"1274",2018,10,1,14,7,1,1285.3
"1275",2021,6,6,44,2,6,1285.15
"1276",2021,1,6,24,2,6,1284.51075
"1277",2019,12,7,29,6,7,1284.433096
"1278",2018,3,3,24,2,2,1283.733913
"1279",2018,8,11,4,3,3,1282.518334
"1280",2021,1,2,26,2,2,1282.287846
"1281",2019,11,1,30,1,1,1281.19
