Year,Month Name,Plant ,Customer Name ,Primary Market Code ,Material Type,Shipped Tons
2017,September,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,3233.432
2018,August,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,3231.4965
2021,November,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,3228.155
2017,October,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,3226.42
2021,August,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,3218.04
2020,September,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3214.175
2018,May,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,3206.78
2018,April,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,3193.388
2021,October,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3192.74
2018,May,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,3173.785
2017,June,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,3167.4175
2017,June,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3158.3
2021,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,3157.8195
2019,January,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3155.1375
2022,January,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,3153.525
2017,August,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,3148.145
2019,June,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3147.575
2021,August,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,3145.023
2022,January,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3144.27
2020,October,Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,3129.7975
2019,July,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3120.34
2021,December,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3119.26
2021,September,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3119.16
2021,August,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,3108.29
2020,July,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,3094.8675
2021,December,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,3090.1175
2018,July,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,3083.57
2018,November,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3075.455
2020,January,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3073.595
2021,October,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,3071.1275
2018,May,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,3066.923
2021,May,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3063.41
2018,July,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3060.4925
2018,December,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,3058.713
2019,April,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3050.585
2017,June,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,3050.1355
2019,November,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,3049.305
2020,April,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,3034.27
2019,March,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,3033.0635
2017,October,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,3022.4625
2020,February,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,3018.8545
2021,October,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,3016.1925
2018,December,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3001.68
2021,October,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2998.56
2019,April,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,2993.437
2021,May,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2985.2845
2021,March,Plant_1,Customer_22,Primary_Market_Code_1,Material_Type_1,2981.985
2017,August,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2980.04
2020,February,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2973.8795
2019,March,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2971.135
2021,June,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2964.9195
2020,May,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2960.64
2017,December,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2958.59
2018,May,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2954.773
2018,January,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2953.68
2021,May,Plant_4,Customer_23,Primary_Market_Code_7,Material_Type_2,2950.62
2017,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2944.6225
2018,September,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2939.225
2017,June,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2938.04
2021,December,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,2933.1325
2018,April,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2931.8555
2021,January,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2926.62
2017,July,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2925.865
2019,October,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2922.5375
2020,March,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2914.125
2018,November,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2895.14
2020,November,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2894.5065
2018,April,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2892.125
2018,October,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2891.795
2021,September,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,2880.2075
2018,August,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2878.264
2019,January,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2877.5925
2018,July,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2870.49
2018,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2862.64
2020,August,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2861.2045
2021,February,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2850.79
2018,May,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,2850.6825
2018,June,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2848.85
2018,October,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2845.148
2019,October,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2844.1875
2019,January,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2843.1885
2018,January,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2833.451
2021,March,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2818.8275
2020,March,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2817.5775
2021,July,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2811.83
2019,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2798.4485
2021,April,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,2796.8
2018,October,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2789.2815
2021,July,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,2783.584
2020,March,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2773.92
2020,August,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2771.09
2020,September,Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,2768.216
2021,September,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2766.925
2020,September,Plant_1,Customer_12,Primary_Market_Code_1,Material_Type_1,2766.26
2017,July,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2762.8445
2021,July,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2762.1305
2020,June,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2761.787
2019,October,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2761.6175
2019,January,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2760.4225
2017,September,Plant_1,Customer_22,Primary_Market_Code_1,Material_Type_1,2758.1825
2018,June,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,2749.24
2018,February,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2748.888
2020,May,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2747.86
2017,September,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2742.5445
2020,September,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2742.375
2021,March,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2736.7875
2020,May,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2727.025
2021,June,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,2716.822
2019,March,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2680.367
2021,November,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2680.196
2021,December,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2677.503
2020,December,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2676.89
2018,August,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2673.9495
2018,October,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2664.7195
2020,January,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2661.56
2020,June,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2659.711
2021,July,Plant_1,Customer_7,Primary_Market_Code_1,Material_Type_1,2659.195
2017,June,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2651.77
2017,October,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2639.1915
2018,June,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2633.2535
2019,August,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2632.56
2021,May,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2630.4555
2017,June,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2628.426
2021,August,Plant_1,Customer_7,Primary_Market_Code_1,Material_Type_1,2626.7
2018,October,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2621.7025
2018,May,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2621.1495
2018,September,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2615.9925
2018,June,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2613.6735
2021,October,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2612.158
2018,April,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,2607.997
2020,October,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2607.277
2017,October,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2606.4905
2018,September,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2605.275
2018,January,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2603.87
2020,September,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2600.66
2018,March,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2596.145
2019,July,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2595.6825
2020,May,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,2595.127
2018,October,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2593.68
2018,January,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2593.62
2019,May,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2592.775
2019,February,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2586.4695
2020,November,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2582.092
2019,August,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2574.215
2020,September,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,2572.535
2018,January,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2571.8625
2017,October,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2571.0615
2020,July,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2569.435
2019,July,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2566.6105
2018,August,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2561.52
2019,December,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2552.21
2017,July,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,2551.845
2021,March,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2549.041
2021,October,Plant_4,Customer_27,Primary_Market_Code_1,Material_Type_1,2539.44
2019,August,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2534.66
2019,August,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2532.707
2020,August,Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,2531.33
2018,April,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2530.3
2021,May,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2528.441
2021,June,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,2527.915
2017,June,Plant_3,Customer_24,Primary_Market_Code_2,Material_Type_6,2527.0625
2018,January,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2525.978
2018,February,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2525.17
2018,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2520.9265
2019,December,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,2518.52
2017,September,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2515.3
2018,August,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2507.39
2020,September,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2506.3505
2020,June,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2503.0495
2018,April,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2499.7455
2018,July,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2490.66
2020,March,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2488.89
2019,December,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2485.7385
2019,December,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2484.095
2021,March,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,2472.5525
2019,October,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2465.8265
2018,September,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2465.425
2020,June,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2464.505
2018,April,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2462.266
2019,February,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2461.4965
2021,April,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2459.664
2021,October,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,2458.9685
2019,April,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2456.7775
2021,December,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2455.5925
2020,March,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2455.44
2018,July,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,2441.3
2017,November,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2440.897
2018,October,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2438.3975
2019,November,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2434.72
2020,July,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2434.3375
2017,July,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2431.4925
2017,November,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2427.5575
2020,May,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2424.0265
2020,March,Plant_2,Customer_15,Primary_Market_Code_7,Material_Type_2,2422.655
2019,June,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2422.0275
2019,January,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2418.0625
2017,August,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2416.4185
2021,March,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2413.104
2021,April,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2410.3665
2018,June,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,2404.807
2017,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2400.5355
2021,April,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2397.96
2017,October,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2396.32
2020,December,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,2391.7
2021,August,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,2390.74
2017,August,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2384.27
2018,May,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2376.374
2019,September,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2374.13
2019,June,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2373.033
2020,January,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2370.07
2018,March,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2367.5755
2020,November,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2366.54
2021,November,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2362.595
2021,July,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2362.45
2021,February,Plant_1,Customer_30,Primary_Market_Code_1,Material_Type_1,2357.88
2020,February,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2357.595
2020,February,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2355.23
2019,February,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,2353.104
2018,April,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2352.9375
2018,March,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2348.9875
2021,October,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,2346.98
2019,November,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2343.5
2020,March,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2342.941
2018,June,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2338.01
2017,August,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2334.3355
2017,November,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2334.2965
2017,September,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2331.452
2018,June,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2330.578
2018,March,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,2330.55
2019,March,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2314.9105
2021,May,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,2313.6075
2020,December,Plant_2,Customer_15,Primary_Market_Code_7,Material_Type_2,2313.565
2021,April,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2313.25
2021,December,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,2311.5825
2017,August,Plant_1,Customer_32,Primary_Market_Code_7,Material_Type_1,2310.31
2018,May,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2307.396
2021,February,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2307.2855
