Year,Month Name,Plant,Customer Name ,Primary Market Code ,Material Type,Booked Tons
2020,December,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,3148.665
2020,June,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,3146.26
2018,May,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,3146.0775
2021,April,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,3138.167894
2019,October,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,3134.647
2018,June,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,3131.985
2020,November,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,3113.03
2020,November,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3098.05
2021,November,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,3093.6375
2019,November,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,3089.275
2020,November,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,3083.345
2020,July,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,3077.5475
2021,July,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3077.04
2019,January,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,3065.119
2021,February,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,3063.044
2020,February,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3062.84
2018,February,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,3059.9785
2018,January,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,3049.742
2018,January,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,3047.4095
2020,August,Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,3035.72
2021,July,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_2,3034.443452
2019,August,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,3022.7175
2021,June,Plant_1,Customer_32,Primary_Market_Code_7,Material_Type_1,3018.875
2021,July,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,3013.8645
2021,July,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,3011.453069
2021,May,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,3010.22
2021,September,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,3004.37
2020,October,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,2999.73
2021,October,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2997.485
2021,July,Plant_5,Customer_69,Primary_Market_Code_1,Material_Type_1,2995.965
2020,September,Plant_2,Customer_15,Primary_Market_Code_7,Material_Type_2,2995.31
2018,November,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2987.2458
2021,November,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2982.639398
2019,October,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,2982.155
2019,October,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2978.195
2019,January,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2969.606616
2019,September,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2965.8425
2019,January,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2965.610116
2020,May,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,2959.407573
2020,November,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2958.269
2018,March,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2953.566
2019,March,Plant_2,Customer_40,Primary_Market_Code_3,Material_Type_8,2947.2729
2018,November,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2944.0125
2021,September,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2937.3235
2018,June,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2936.43
2021,March,Plant_4,Customer_23,Primary_Market_Code_7,Material_Type_2,2934.78
2018,January,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,2917.945
2021,November,Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,2907.9835
2021,October,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2907.415
2018,July,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2905.5075
2021,February,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,2898.590923
2018,March,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2889.8565
2020,June,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2883.935
2021,October,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2883.0139
2022,January,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_1,2875.144863
2018,January,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2870.2565
2020,October,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,2867.2155
2018,October,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2864.2875
2018,January,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2860.8895
2021,January,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2858.32
2020,November,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,2850.215
2018,January,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2844.876282
2020,October,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2839.125
2020,September,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2826.0619
2021,January,Plant_5,Customer_81,Primary_Market_Code_11,Material_Type_1,2822.31
2021,January,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,2819.836561
2020,December,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2818.9276
2020,September,Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,2814.4885
2021,December,Plant_1,Customer_1,Primary_Market_Code_1,Material_Type_1,2805.015
2021,January,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,2801.3265
2020,May,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2790.303
2021,February,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2783.495
2018,July,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2782.349
2019,July,Plant_1,Customer_43,Primary_Market_Code_1,Material_Type_1,2777.592
2021,February,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2775.83
2020,June,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,2771.6325
2021,January,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2768.5745
2020,August,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2768.1685
2018,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2766.379
2021,April,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2763.96
2021,January,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,2760.9975
2020,December,Plant_1,Customer_22,Primary_Market_Code_1,Material_Type_1,2760.145
2020,March,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2750.38
2021,April,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,2747.8895
2021,April,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,2740.083272
2021,June,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,2735.7325
2020,June,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2732.352
2018,March,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2730.6105
2019,April,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2725.7125
2019,December,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2722.9875
2020,February,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2722.4155
2020,August,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,2721.008
2021,March,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2720.48
2019,March,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,2717.1775
2020,September,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2714.43
2021,March,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2713.08
2018,September,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2712.154442
2021,August,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2706.302
2020,March,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2705.92
2020,February,Plant_1,Customer_8,Primary_Market_Code_1,Material_Type_1,2704.69
2018,February,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2702.072081
2018,July,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2693.98528
2020,May,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2692.71
2018,March,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,2691.125
2021,February,Plant_6,Customer_44,Primary_Market_Code_2,Material_Type_6,2690.789
2021,March,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2688.43
2021,September,Plant_4,Customer_27,Primary_Market_Code_1,Material_Type_1,2684.985
2019,October,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2667.337757
2021,March,Plant_2,Customer_40,Primary_Market_Code_3,Material_Type_8,2665.943975
2019,June,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2664.65
2019,November,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2657.44
2018,October,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2634.403
2018,February,Plant_1,Customer_14,Primary_Market_Code_7,Material_Type_1,2630.14
2020,March,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2629.875
2019,January,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2621.569
2021,June,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2620.017
2020,October,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2616.941072
2020,July,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2616.113
2018,January,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2616.0035
2019,January,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2605.4325
2019,July,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2599.42
2021,August,Plant_1,Customer_20,Primary_Market_Code_1,Material_Type_1,2599.04
2020,April,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2592.1705
2020,August,Plant_7,Customer_2,Primary_Market_Code_2,Material_Type_2,2589.938736
2019,August,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2589.0355
2019,May,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2586.802402
2019,October,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2586.77
2019,May,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2586.0335
2018,January,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2572.014346
2020,May,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2565.112
2019,February,Plant_1,Customer_12,Primary_Market_Code_1,Material_Type_1,2559.44
2021,December,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2557.12
2022,January,Plant_2,Customer_6,Primary_Market_Code_1,Material_Type_1,2546.7725
2021,September,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2545.4015
2018,February,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,2536.4475
2018,August,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2536.148291
2018,October,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2530.6735
2020,October,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2528.98
2018,January,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2528.7465
2018,February,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2523.24
2020,August,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2510.548
2020,October,Plant_2,Customer_5,Primary_Market_Code_4,Material_Type_1,2495.5425
2020,March,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,2495.403
2019,December,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2494.0963
2018,May,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2490.204
2022,February,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2489.9275
2021,September,Plant_1,Customer_22,Primary_Market_Code_1,Material_Type_1,2482.81
2018,June,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2475.725663
2019,August,Plant_1,Customer_12,Primary_Market_Code_1,Material_Type_1,2472.04
2018,July,Plant_1,Customer_25,Primary_Market_Code_1,Material_Type_1,2463.7915
2020,October,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2452.698
2021,November,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2452.19
2021,June,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2448.9805
2018,February,Plant_1,Customer_45,Primary_Market_Code_6,Material_Type_1,2447.1085
2020,February,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2445.1535
2019,June,Plant_1,Customer_46,Primary_Market_Code_1,Material_Type_1,2444.7
2018,June,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,2444.106
2021,May,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,2443.775
2021,February,Plant_7,Customer_33,Primary_Market_Code_8,Material_Type_2,2434.18
2019,July,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2429.747172
2021,September,Plant_11,Customer_8,Primary_Market_Code_1,Material_Type_1,2425.865
2018,October,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2422.301301
2020,April,Plant_1,Customer_6,Primary_Market_Code_1,Material_Type_1,2420.5275
2019,October,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,2402.9125
2019,June,Plant_1,Customer_18,Primary_Market_Code_1,Material_Type_1,2399.675
2018,March,Plant_1,Customer_16,Primary_Market_Code_1,Material_Type_4,2396.1215
2018,December,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2391.556354
2021,January,Plant_2,Customer_66,Primary_Market_Code_2,Material_Type_2,2390.9785
2018,December,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,2390.165
2020,June,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2388.5216
2018,August,Plant_3,Customer_28,Primary_Market_Code_2,Material_Type_6,2383.6675
2021,March,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2380.487072
2019,January,Plant_2,Customer_50,Primary_Market_Code_3,Material_Type_8,2374.40935
2019,June,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2373.7875
2021,November,Plant_7,Customer_137,Primary_Market_Code_1,Material_Type_1,2368.97
2019,November,Plant_6,Customer_48,Primary_Market_Code_9,Material_Type_6,2368.0045
2018,November,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_1,2364.983
2022,February,Plant_9,Customer_49,Primary_Market_Code_8,Material_Type_8,2364.197975
2021,January,Plant_1,Customer_7,Primary_Market_Code_1,Material_Type_1,2358.9805
2020,April,Plant_4,Customer_23,Primary_Market_Code_7,Material_Type_2,2358.91
2019,July,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2357.805
2018,May,Plant_1,Customer_2,Primary_Market_Code_2,Material_Type_1,2353.589597
2021,May,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,2353.4645
2020,January,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2351.865
2020,September,Plant_1,Customer_78,Primary_Market_Code_6,Material_Type_1,2349.727
2021,January,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2346.82
2018,January,Plant_2,Customer_2,Primary_Market_Code_2,Material_Type_2,2343.053558
2020,July,Plant_1,Customer_41,Primary_Market_Code_1,Material_Type_1,2339.3885
2018,April,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2338.989918
2020,October,Plant_2,Customer_31,Primary_Market_Code_2,Material_Type_2,2337.065
2018,March,Plant_3,Customer_48,Primary_Market_Code_9,Material_Type_6,2334.475
2021,February,Plant_6,Customer_53,Primary_Market_Code_9,Material_Type_6,2331.498302
2021,June,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,2330.25
2019,May,Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,2328.6225
2021,January,Plant_2,Customer_59,Primary_Market_Code_2,Material_Type_2,2327.6155
2020,December,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,2327.245
2021,November,Plant_4,Customer_117,Primary_Market_Code_1,Material_Type_10,2322.877
2018,January,Plant_4,Customer_6,Primary_Market_Code_1,Material_Type_1,2319.8085
2018,October,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2314.134576
2019,December,Plant_1,Customer_47,Primary_Market_Code_8,Material_Type_1,2313.2875
2020,November,Plant_1,Customer_7,Primary_Market_Code_1,Material_Type_1,2301.6285
2021,November,Plant_7,Customer_37,Primary_Market_Code_6,Material_Type_2,2301.49
2019,April,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2301.18
2018,April,Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,2299.444
2018,June,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,2299.27
2021,August,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2294.5704
2019,November,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2294.487646
2018,September,Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,2293.3815
2018,December,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2292.047
2021,January,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,2292.01
2019,January,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,2291.38
2020,November,Plant_2,Customer_4,Primary_Market_Code_3,Material_Type_3,2289.6538
2021,February,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2286.568817
2020,December,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,2286.5545
2018,May,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2283.503001
2021,August,Plant_11,Customer_93,Primary_Market_Code_1,Material_Type_1,2265.58
2022,February,Plant_1,Customer_13,Primary_Market_Code_6,Material_Type_4,2260
2022,January,Plant_2,Customer_24,Primary_Market_Code_2,Material_Type_2,2258.99214
2018,March,Plant_7,Customer_29,Primary_Market_Code_6,Material_Type_7,2258.747548
2019,September,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2258.25
2020,March,Plant_7,Customer_1,Primary_Market_Code_1,Material_Type_2,2254.45
2019,September,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2244.69
2018,February,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2242.103178
2021,June,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2241.94
2018,September,Plant_1,Customer_5,Primary_Market_Code_4,Material_Type_1,2239.969
2020,July,Plant_2,Customer_26,Primary_Market_Code_2,Material_Type_2,2239.095172
2019,April,Plant_2,Customer_9,Primary_Market_Code_5,Material_Type_4,2236.4
2021,August,Plant_1,Customer_11,Primary_Market_Code_1,Material_Type_1,2234.6
2019,September,Plant_1,Customer_10,Primary_Market_Code_1,Material_Type_1,2234.4725
2022,January,Plant_1,Customer_22,Primary_Market_Code_1,Material_Type_1,2233
2018,May,Plant_3,Customer_35,Primary_Market_Code_2,Material_Type_6,2232.2985
2020,February,Plant_1,Customer_19,Primary_Market_Code_6,Material_Type_1,2230.378
2019,May,Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_6,2228.498763
