Plant,Customer ,Primary Market Code,Material Type ,Available Tons
Plant_1,Customer_252,Primary_Market_Code_2,Material_Type_1,111.8
Plant_1,Customer_160,Primary_Market_Code_7,Material_Type_1,89.94
Plant_1,Customer_95,Primary_Market_Code_11,Material_Type_1,0
Plant_1,Customer_148,Primary_Market_Code_15,Material_Type_1,0
Plant_1,Customer_47,Primary_Market_Code_7,Material_Type_1,0
Plant_1,Customer_3,Primary_Market_Code_2,Material_Type_2,1300.92
Plant_1,Customer_24,Primary_Market_Code_2,Material_Type_2,546.7975
Plant_5,Customer_203,Primary_Market_Code_16,Material_Type_10,102.8775
Plant_5,Customer_335,Primary_Market_Code_1,Material_Type_10,0
Plant_5,Customer_77,Primary_Market_Code_17,Material_Type_12,4.4288922
Plant_5,Customer_21,Primary_Market_Code_3,Material_Type_2,452.985
Plant_5,Customer_128,Primary_Market_Code_1,Material_Type_2,8.4725
Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_6,126.47
Plant_6,Customer_97,Primary_Market_Code_7,Material_Type_5,160.0135
Plant_6,Customer_3,Primary_Market_Code_2,Material_Type_5,5.5935
Plant_6,Customer_837,Primary_Market_Code_2,Material_Type_5,0
Plant_6,Customer_454,Primary_Market_Code_19,Material_Type_5,3.952
Plant_6,Customer_131,Primary_Market_Code_2,Material_Type_5,26.0245
Plant_6,Customer_63,Primary_Market_Code_2,Material_Type_10,6.2
Plant_6,Customer_458,Primary_Market_Code_2,Material_Type_12,68.286
Plant_6,Customer_138,Primary_Market_Code_17,Material_Type_12,692.642559
Plant_6,Customer_56,Primary_Market_Code_2,Material_Type_12,179.1320454
Plant_6,Customer_24,Primary_Market_Code_17,Material_Type_12,2199.63353
Plant_6,Customer_742,Primary_Market_Code_17,Material_Type_12,14.33
Plant_6,Customer_321,Primary_Market_Code_17,Material_Type_12,31.51
Plant_6,Customer_509,Primary_Market_Code_17,Material_Type_12,16.074993
Plant_6,Customer_24,Primary_Market_Code_2,Material_Type_1,0
Plant_10,Customer_89,Primary_Market_Code_17,Material_Type_12,56.9475
Plant_4,Customer_198,Primary_Market_Code_2,Material_Type_10,1.545
Plant_4,Customer_24,Primary_Market_Code_17,Material_Type_12,2714.057
Plant_4,Customer_96,Primary_Market_Code_17,Material_Type_12,45.9055
Plant_4,Customer_193,Primary_Market_Code_17,Material_Type_12,35.16
Plant_4,Customer_767,Primary_Market_Code_17,Material_Type_11,0.46892
Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_1,910.0075
Plant_4,Customer_24,Primary_Market_Code_2,Material_Type_1,199.8985
Plant_4,Customer_68,Primary_Market_Code_1,Material_Type_1,0
Plant_4,Customer_3,Primary_Market_Code_2,Material_Type_2,88.07
Plant_9,Customer_388,Primary_Market_Code_8,Material_Type_8,0
Plant_9,Customer_609,Primary_Market_Code_17,Material_Type_12,23.7426575
Plant_8,Customer_818,Primary_Market_Code_2,Material_Type_9,9.16
Plant_8,Customer_659,Primary_Market_Code_2,Material_Type_9,5.445
Plant_8,Customer_997,Primary_Market_Code_2,Material_Type_9,2.702
Plant_8,Customer_130,Primary_Market_Code_17,Material_Type_12,5.8109358
Plant_8,Customer_301,Primary_Market_Code_17,Material_Type_12,367.5739543
Plant_8,Customer_168,Primary_Market_Code_26,Material_Type_12,407.395
Plant_8,Customer_992,Primary_Market_Code_17,Material_Type_12,91.468
Plant_8,Customer_56,Primary_Market_Code_17,Material_Type_12,436.2415
Plant_8,Customer_332,Primary_Market_Code_17,Material_Type_12,39.9706724
Plant_8,Customer_660,Primary_Market_Code_17,Material_Type_12,4.650534
Plant_8,Customer_1195,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_8,Customer_1155,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_641,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_377,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_8,Customer_1206,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_1182,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_8,Customer_1186,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_15,Primary_Market_Code_17,Material_Type_12,0.1908087
Plant_8,Customer_1203,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_860,Primary_Market_Code_17,Material_Type_12,0.0636029
Plant_8,Customer_299,Primary_Market_Code_17,Material_Type_12,0.1272058
Plant_15,Customer_180,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_1008,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1155,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1180,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1174,Primary_Market_Code_17,Material_Type_12,0.525294
Plant_15,Customer_1193,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1201,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1202,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1208,Primary_Market_Code_17,Material_Type_12,0.175098
Plant_15,Customer_1199,Primary_Market_Code_17,Material_Type_12,0.175098
